Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_longest_win_streak,B_losses,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Red,FALSE,3,0,4,5,1,0,1,0,2,4,2,0,9,185.42,195.58,170,0,3,3,0,0,0,2,0,1,0,0,3,182.88,187.96,170,30,27,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,1,0,0,0,1,180.34,195.58,185,1,0,4,2,1,0,1,1,5,0,0,7,185.42,190.5,185,32,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,1,0,0,0,0,1,0,1,185.42,190.5,170,0,2,2,1,0,0,0,0,2,1,0,3,182.88,190.5,170,31,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,3,0,0,0,2,0,0,0,2,172.72,175.26,155,0,1,1,0,1,0,0,1,0,0,0,1,172.72,175.26,155,28,25,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,3,0,0,1,1,1,0,0,3,182.88,182.88,155,0,2,2,0,0,0,0,1,1,0,0,2,185.42,190.5,170,29,22,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,0,2,0,2,177.8,180.34,155,0,3,3,2,0,0,0,1,1,2,0,4,185.42,185.42,155,27,23,0,1,0,0,0,1,0,0
Red,FALSE,3,0,3,3,0,0,0,0,3,0,0,0,3,185.42,187.96,170,0,1,1,0,0,0,0,0,0,1,0,1,187.96,193.04,170,23,24,0,0,1,0,0,1,0,0
Red,FALSE,3,0,2,2,1,0,0,0,3,0,0,0,3,175.26,177.8,155,0,2,2,3,0,0,0,0,2,1,0,3,167.64,177.8,145,25,30,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,1,1,0,0,0,0,0,1,0,1,190.5,195.58,155,1,0,0,1,1,0,0,0,0,0,0,0,180.34,185.42,155,27,28,0,1,0,0,0,1,0,0
Red,TRUE,5,0,2,2,1,0,0,0,0,2,0,0,2,185.42,193.04,205,0,7,7,0,1,0,0,4,2,1,0,7,185.42,187.96,185,27,31,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,2,5,0,0,0,2,0,2,0,4,180.34,182.88,170,1,0,3,4,0,0,0,3,0,2,0,5,177.8,180.34,155,26,26,0,1,0,0,0,0,1,0
Red,FALSE,3,0,3,3,3,0,0,0,3,2,2,1,8,170.18,177.8,155,0,1,4,4,2,0,0,3,0,3,1,7,170.18,177.8,145,33,27,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,0,2,0,2,180.34,177.8,170,0,2,2,2,0,0,0,0,4,0,0,4,187.96,198.12,205,35,25,0,0,1,0,0,1,0,0
Red,FALSE,3,0,2,2,2,0,0,0,0,1,2,0,3,190.5,190.5,185,0,2,2,0,1,0,0,1,1,0,0,2,187.96,187.96,205,32,26,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,3,3,0,0,0,0,4,0,0,4,193.04,198.12,245,1,0,1,1,0,0,0,0,1,0,0,1,180.34,187.96,235,33,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,3,4,1,0,0,0,4,3,0,0,7,187.96,190.5,170,0,1,1,3,0,0,0,2,0,0,0,2,185.42,187.96,205,28,32,0,0,1,0,0,0,1,0
Red,FALSE,3,0,1,1,1,0,0,0,0,0,2,0,2,177.8,185.42,185,0,1,1,5,0,0,1,2,2,0,0,5,185.42,185.42,185,28,37,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,187.96,187.96,205,1,0,0,1,0,0,0,0,0,0,0,0,193.04,193.04,205,27,27,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,7,3,5,0,0,3,7,1,1,12,185.42,190.5,185,2,0,3,4,3,0,0,0,5,1,1,7,182.88,187.96,185,34,32,0,0,1,0,0,0,1,0
Red,FALSE,3,0,1,1,2,0,0,0,0,2,0,0,2,187.96,185.42,230,0,2,2,0,0,0,0,0,2,0,0,2,193.04,195.58,238,35,25,0,0,1,0,0,1,0,0
Red,FALSE,3,2,0,2,3,2,0,0,0,2,0,0,2,175.26,180.34,170,1,0,5,4,0,0,0,4,4,2,0,10,177.8,185.42,170,37,31,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,3,4,1,0,0,2,2,2,0,6,167.64,180.34,155,0,1,4,2,0,0,1,4,0,1,0,6,167.64,172.72,145,35,25,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,1,0,0,0,1,1,2,0,4,185.42,187.96,145,0,1,1,0,1,0,0,1,0,0,0,1,175.26,177.8,155,25,23,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,4,0,0,0,0,4,0,0,4,182.88,182.88,185,0,2,2,1,0,0,0,0,2,0,0,2,185.42,193.04,205,31,27,0,0,1,0,0,1,0,0
Red,FALSE,3,0,2,2,0,0,0,0,1,1,0,0,2,180.34,180.34,205,0,2,2,0,0,0,0,1,0,1,0,2,187.96,195.58,205,34,29,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,2,2,0,0,1,0,1,0,0,2,175.26,177.8,155,2,0,0,2,0,0,0,0,0,0,0,0,172.72,177.8,170,28,24,0,1,0,0,0,0,1,0
Red,FALSE,3,0,2,2,3,0,0,1,0,3,0,1,5,175.26,172.72,155,2,0,5,2,1,0,1,0,0,4,0,5,182.88,193.04,170,26,24,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,6,1,0,0,0,2,3,1,0,6,175.26,177.8,155,0,5,5,1,0,0,0,4,1,0,0,5,175.26,177.8,155,26,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,3,3,0,0,0,0,0,2,1,0,3,190.5,190.5,185,0,1,3,2,1,0,0,1,5,0,0,6,182.88,182.88,185,32,37,0,1,0,0,1,0,0,0
Red,FALSE,3,1,0,1,1,0,0,0,0,0,1,0,1,187.96,190.5,185,1,0,0,1,0,0,0,0,0,0,0,0,185.42,187.96,205,22,28,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,1,2,0,0,0,1,0,0,0,1,185.42,190.5,170,1,0,0,1,0,0,0,0,0,0,0,0,182.88,187.96,170,32,33,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,1,2,0,0,0,0,0,1,0,1,182.88,185.42,155,2,0,2,4,0,0,0,1,2,0,0,3,172.72,180.34,145,26,23,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,7,6,16,1,0,3,6,2,1,13,185.42,190.5,205,1,0,2,1,2,0,0,1,0,1,0,2,190.5,195.58,240,46,33,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,2,4,0,0,2,2,2,0,0,6,187.96,193.04,185,1,0,4,1,0,0,0,0,4,0,0,4,187.96,187.96,205,33,26,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,5,4,0,0,1,1,5,1,0,8,180.34,187.96,185,1,0,0,1,0,0,0,0,0,0,0,0,185.42,185.42,185,29,27,0,0,1,0,0,1,0,0
Red,FALSE,3,0,5,5,0,0,0,0,0,0,5,0,5,185.42,182.88,170,0,2,4,2,1,0,0,3,2,2,0,7,182.88,187.96,185,31,30,0,0,1,0,0,1,0,0
Red,FALSE,3,0,3,3,0,0,0,0,0,1,2,0,3,185.42,195.58,205,0,1,4,3,0,0,0,1,4,1,0,6,190.5,193.04,230,32,31,1,0,0,0,0,1,0,0
Red,FALSE,3,0,1,3,4,1,0,0,1,1,2,0,4,185.42,195.58,205,0,1,1,0,0,0,0,0,1,0,0,1,182.88,185.42,170,28,35,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,1,1,0,0,0,0,0,1,0,1,182.88,182.88,185,1,0,0,1,0,0,0,0,0,0,0,0,182.88,182.88,185,27,31,0,0,1,0,0,1,0,0
Red,FALSE,3,2,0,2,3,0,0,0,0,1,1,0,2,177.8,187.96,155,0,1,1,0,0,0,0,0,1,0,0,1,177.8,177.8,155,36,27,0,1,0,0,0,0,1,0
Red,TRUE,5,0,6,6,2,2,0,0,1,2,5,1,9,177.8,187.96,145,1,0,3,5,7,0,0,1,5,3,0,9,175.26,177.8,155,33,30,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,3,3,3,0,0,4,1,2,0,7,190.5,195.58,205,0,9,9,0,6,0,0,1,6,2,0,9,187.96,195.58,185,30,34,0,1,0,0,0,0,1,0
Red,FALSE,3,0,2,2,0,0,0,1,0,1,0,0,2,175.26,177.8,155,1,0,1,3,0,0,0,1,0,0,0,1,172.72,175.26,155,24,28,0,0,1,0,0,0,1,0
Red,FALSE,3,0,2,3,2,1,0,1,1,2,1,0,5,198.12,200.66,185,0,1,1,3,0,0,0,1,0,2,0,3,182.88,187.96,170,26,32,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,2,4,0,0,0,2,0,2,0,4,180.34,182.88,170,0,2,2,3,0,0,0,1,1,3,0,5,172.72,177.8,155,26,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,2,0,0,0,1,1,1,0,3,193.04,198.12,185,0,1,1,0,0,0,1,0,0,0,0,1,170.18,180.34,170,22,26,0,0,0,1,0,1,0,0
Red,FALSE,3,1,0,5,2,1,0,1,1,0,3,0,5,185.42,198.12,185,0,1,1,5,0,0,0,1,3,0,0,4,182.88,182.88,185,27,27,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,1,0,0,0,0,1,187.96,187.96,170,0,2,2,0,0,0,0,2,0,0,0,2,185.42,187.96,170,23,23,0,1,0,0,0,0,1,0
Red,FALSE,3,0,1,1,1,0,0,1,0,0,0,0,1,185.42,182.88,135,0,2,2,0,0,0,0,0,1,1,0,2,177.8,180.34,155,27,32,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,1,0,0,1,180.34,185.42,170,0,1,8,1,1,0,1,4,1,3,0,9,182.88,193.04,170,28,31,0,1,0,0,0,1,0,0
Red,TRUE,5,0,3,4,3,2,0,0,1,2,6,0,10,190.5,200.66,264,0,2,2,1,1,0,0,1,1,0,0,2,190.5,205.74,265,30,31,0,0,1,0,0,1,0,0
Red,TRUE,5,0,7,7,2,0,0,0,2,6,0,1,9,175.26,177.8,170,0,5,5,2,7,0,1,4,5,2,0,12,180.34,193.04,185,25,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,3,4,1,1,0,1,1,5,0,0,7,185.42,190.5,185,0,2,2,2,3,0,2,2,0,0,0,4,180.34,187.96,185,30,38,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,3,4,1,0,0,2,1,2,0,5,193.04,198.12,205,4,0,6,4,3,0,0,0,3,3,0,6,185.42,190.5,205,32,44,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,2,2,1,0,0,0,0,2,0,2,172.72,177.8,155,1,0,2,1,0,0,0,1,0,1,0,2,172.72,180.34,155,29,25,0,1,0,0,0,0,1,0
Red,FALSE,3,0,1,3,2,0,0,1,2,1,0,0,4,190.5,193.04,205,0,2,2,0,0,0,0,2,0,0,0,2,193.04,213.36,205,24,21,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,1,0,0,0,0,1,177.8,182.88,155,1,0,2,1,0,0,1,0,1,0,0,2,187.96,193.04,170,25,27,0,1,0,0,0,0,1,0
Red,FALSE,3,0,2,2,1,1,0,0,0,1,1,0,2,187.96,193.04,185,0,1,1,0,0,0,0,1,0,0,0,1,182.88,187.96,205,25,26,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,1,2,0,0,1,0,0,0,0,1,172.72,177.8,145,1,0,1,1,0,0,0,0,0,1,0,1,177.8,180.34,155,27,27,0,1,0,0,0,1,0,0
Red,FALSE,3,0,3,3,3,0,0,2,1,1,1,0,5,170.18,177.8,155,0,3,6,2,1,0,0,4,5,0,0,9,177.8,182.88,170,27,27,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,2,1,0,0,0,0,1,1,0,2,177.8,187.96,170,1,0,2,9,1,0,0,1,1,3,0,5,180.34,172.72,170,29,34,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,5,1,1,0,1,0,0,4,0,5,182.88,193.04,170,2,0,4,4,2,0,0,2,0,3,1,6,170.18,177.8,145,24,27,0,0,1,0,0,1,0,0
Red,FALSE,3,0,2,3,3,0,0,0,3,0,2,0,5,177.8,180.34,155,0,1,2,3,0,0,0,0,3,0,1,4,175.26,172.72,155,25,26,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,182.88,182.88,235,0,1,1,1,0,0,0,0,1,0,0,1,185.42,193.04,205,29,27,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,1,4,1,0,0,0,2,0,0,2,180.34,187.96,205,1,0,7,3,5,0,0,2,7,1,1,11,185.42,190.5,185,32,34,0,1,0,0,0,0,1,0
Red,FALSE,3,0,3,3,2,0,1,0,1,4,0,1,7,193.04,208.28,240,0,3,3,0,0,0,0,0,3,0,0,3,185.42,195.58,240,34,26,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,187.96,195.58,245,2,0,1,2,0,0,0,0,1,0,0,1,187.96,185.42,230,35,34,0,1,0,0,0,0,1,0
Red,FALSE,3,0,3,3,0,0,0,0,1,1,1,0,3,187.96,195.58,170,0,3,5,1,0,1,0,2,3,2,0,8,185.42,195.58,170,26,29,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,2,4,2,0,0,2,1,0,0,3,170.18,177.8,155,0,2,2,3,0,0,0,2,2,2,1,7,170.18,177.8,155,34,33,0,0,1,0,0,0,1,0
Red,FALSE,3,0,2,6,2,0,0,1,1,2,4,0,8,177.8,177.8,170,0,2,2,0,0,0,1,0,1,0,0,2,182.88,187.96,170,35,27,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,0,1,0,1,182.88,185.42,155,0,2,2,2,0,0,0,1,1,1,0,3,185.42,185.42,155,25,23,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,1,0,0,1,177.8,175.26,155,0,1,1,3,0,0,0,0,2,0,0,2,167.64,177.8,145,30,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,190.5,195.58,155,0,1,1,1,0,0,0,2,0,0,0,2,175.26,177.8,155,27,24,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,182.88,182.88,245,1,0,0,1,0,0,0,0,0,0,0,0,210.82,213.36,265,29,21,0,1,0,0,0,1,0,0
Red,TRUE,5,0,3,5,1,2,1,3,0,4,0,0,8,182.88,190.5,205,0,6,6,0,0,0,0,4,1,1,0,6,185.42,187.96,185,29,30,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,2,5,3,1,1,2,1,1,0,6,167.64,172.72,170,2,0,6,5,12,0,0,4,5,4,2,15,175.26,185.42,170,34,35,0,1,0,0,0,0,0,1
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,185.42,185.42,185,2,0,1,4,0,0,0,0,3,0,0,3,182.88,182.88,185,26,30,1,0,0,0,0,0,1,0
Red,FALSE,3,0,3,3,0,0,0,0,1,0,2,0,3,185.42,187.96,185,2,0,1,3,0,0,0,1,0,0,0,1,185.42,187.96,205,27,32,0,1,0,0,0,0,1,0
Red,FALSE,3,0,1,3,3,4,0,0,5,0,1,1,7,167.64,170.18,155,0,1,3,1,0,0,0,3,1,0,0,4,167.64,172.72,145,35,27,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,1,0,0,0,0,0,0,0,175.26,182.88,145,2,0,0,2,0,0,0,0,0,0,0,0,175.26,180.34,155,25,26,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,182.88,182.88,205,0,2,2,0,0,0,0,0,0,2,0,2,185.42,195.58,205,32,31,0,1,0,0,1,0,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,175.26,175.26,170,1,0,1,1,0,0,0,0,0,1,0,1,180.34,177.8,170,33,35,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,170.18,170.18,155,1,0,0,1,0,0,0,0,0,0,0,0,185.42,182.88,135,29,27,0,1,0,0,0,1,0,0
Red,TRUE,5,0,5,5,1,0,0,1,1,0,3,0,5,185.42,198.12,185,0,8,8,0,5,0,0,0,6,2,0,8,187.96,195.58,185,27,34,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,4,2,0,0,0,1,2,1,0,4,177.8,172.72,155,2,0,1,4,0,0,1,1,0,0,0,2,175.26,177.8,155,25,24,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,7,5,7,0,0,6,9,0,1,16,187.96,193.04,205,0,1,1,1,0,0,0,0,1,0,0,1,185.42,193.04,205,39,27,0,1,0,0,0,1,0,0
Red,FALSE,3,0,3,3,2,0,0,0,0,4,0,0,4,193.04,198.12,245,0,2,2,2,0,1,0,1,3,0,1,6,193.04,208.28,240,33,33,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,187.96,190.5,185,0,2,2,1,0,0,0,0,2,0,0,2,187.96,195.58,185,22,27,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,2,4,0,0,0,0,2,3,0,5,190.5,203.2,185,1,0,3,2,1,0,0,1,4,0,0,5,182.88,182.88,185,33,37,0,1,0,0,1,0,0,0
Red,FALSE,3,2,0,3,3,1,0,0,0,2,0,2,4,182.88,193.04,185,2,0,3,4,1,0,0,0,1,2,0,3,185.42,195.58,205,29,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,1,0,0,0,1,177.8,180.34,155,0,1,1,2,0,0,0,1,0,1,0,2,172.72,190.5,155,29,27,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,1,0,0,0,0,0,0,0,190.5,200.66,205,0,1,1,0,0,0,0,0,0,1,0,1,187.96,195.58,205,24,28,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,1,2,0,0,1,0,0,0,0,1,182.88,185.42,205,0,1,1,0,1,0,0,0,1,0,0,1,187.96,187.96,205,28,25,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,172.72,177.8,170,1,0,4,2,0,0,1,3,0,1,0,5,167.64,172.72,145,24,24,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,175.26,175.26,155,0,1,2,1,0,0,0,1,1,1,0,3,185.42,187.96,145,24,24,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,2,3,0,0,0,1,2,0,0,3,172.72,180.34,145,0,1,3,3,0,0,0,2,0,2,0,4,177.8,180.34,155,22,25,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,185.42,185.42,185,1,0,1,3,0,0,0,0,0,2,0,2,182.88,187.96,170,30,32,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,182.88,182.88,185,0,2,2,0,0,0,0,0,2,0,0,2,190.5,190.5,185,27,31,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,182.88,182.88,185,1,0,1,1,0,0,0,0,0,1,0,1,177.8,185.42,185,29,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,2,3,0,0,2,2,2,0,0,6,187.96,193.04,185,0,1,3,1,3,0,0,1,3,0,0,4,185.42,185.42,205,33,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,4,2,1,0,0,0,4,2,0,6,187.96,193.04,242,0,2,2,0,0,0,0,0,2,0,0,2,187.96,203.2,265,29,34,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,4,0,0,0,1,0,1,0,2,180.34,190.5,170,0,1,1,1,0,0,0,0,1,1,0,2,182.88,190.5,170,26,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,0,0,0,0,1,0,1,0,2,172.72,180.34,155,0,4,4,1,0,0,0,3,1,0,0,4,175.26,177.8,155,25,29,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,1,1,0,0,0,0,1,0,0,1,182.88,182.88,185,0,1,3,2,1,0,1,1,1,1,0,4,198.12,200.66,185,27,26,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,2,0,0,2,182.88,187.96,185,0,1,1,0,0,0,0,0,1,0,0,1,180.34,180.34,205,28,33,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,182.88,182.88,205,1,0,4,3,0,0,0,1,3,1,0,5,190.5,193.04,230,29,31,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,2,0,0,0,1,0,0,0,1,172.72,175.26,155,0,1,1,0,0,0,1,0,0,0,0,1,175.26,177.8,155,28,24,0,0,1,0,0,0,1,0
Red,FALSE,3,1,0,4,3,2,0,0,2,0,3,1,6,170.18,177.8,145,0,2,6,2,1,0,0,3,5,0,0,8,177.8,182.88,170,26,27,0,1,0,0,0,0,1,0
Red,FALSE,3,0,1,1,0,0,0,0,0,1,0,0,1,182.88,180.34,170,0,1,1,0,0,0,1,0,0,0,0,1,182.88,187.96,170,26,26,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,4,2,0,0,0,0,2,4,0,6,185.42,193.04,185,0,1,4,2,1,0,0,3,1,2,0,6,182.88,187.96,185,30,29,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,1,2,0,0,0,1,0,0,0,1,185.42,187.96,205,0,4,4,0,0,0,0,0,0,4,0,4,185.42,182.88,170,31,31,0,0,1,0,0,0,1,0
Red,FALSE,3,0,1,1,0,0,0,0,0,1,0,0,1,175.26,175.26,170,1,0,1,1,0,0,0,1,0,0,0,1,175.26,177.8,155,29,24,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,2,2,0,0,0,1,2,0,0,3,172.72,180.34,145,0,1,3,1,0,0,0,0,2,2,0,4,177.8,180.34,155,22,24,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,2,1,1,0,0,0,0,2,0,2,172.72,177.8,155,1,0,2,4,0,0,0,2,0,1,0,3,180.34,182.88,170,29,25,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,2,4,0,0,0,2,2,0,0,4,172.72,177.8,170,0,1,1,2,0,0,0,0,3,0,0,3,187.96,198.12,205,28,24,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,1,0,0,1,0,1,0,0,2,175.26,177.8,155,0,1,2,3,0,0,0,1,1,2,0,4,172.72,177.8,155,27,29,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,4,4,0,0,1,1,0,3,0,5,175.26,182.88,155,2,0,3,3,0,0,0,2,0,1,0,3,177.8,180.34,155,32,25,0,0,1,0,0,0,1,0
Red,FALSE,3,0,1,1,1,0,0,0,0,0,1,0,1,177.8,177.8,170,0,1,1,0,0,0,0,1,0,0,0,1,185.42,187.96,170,27,23,0,1,0,0,0,0,1,0
Red,TRUE,5,0,3,3,4,6,0,0,1,5,3,0,9,175.26,177.8,155,0,4,5,2,6,0,1,4,4,2,0,11,180.34,193.04,185,30,27,0,1,0,0,0,1,0,0
Red,FALSE,3,0,4,4,0,0,0,0,0,4,0,0,4,187.96,187.96,205,0,5,5,0,0,0,0,4,0,1,0,5,185.42,187.96,185,26,30,0,1,0,0,0,0,1,0
Red,FALSE,3,0,2,3,3,1,0,0,2,1,2,0,5,193.04,198.12,205,0,1,1,0,0,0,0,1,0,0,0,1,193.04,213.36,205,31,21,0,1,0,0,0,1,0,0
Red,FALSE,3,0,5,5,0,1,0,1,0,0,4,0,5,182.88,193.04,170,0,2,2,3,0,0,1,1,1,1,0,4,170.18,177.8,155,23,27,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,1,1,0,0,0,0,0,1,0,1,170.18,172.72,170,1,0,8,1,1,0,1,3,1,3,0,8,182.88,193.04,170,34,30,0,0,0,1,0,1,0,0
Red,FALSE,3,1,0,2,2,1,0,0,0,0,2,0,2,165.1,170.18,135,2,0,2,3,0,0,0,2,0,1,0,3,170.18,172.72,145,27,24,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,2,2,0,0,0,1,0,1,0,2,187.96,195.58,234,2,0,3,2,0,0,0,2,1,0,0,3,190.5,193.04,205,33,24,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,7,2,5,0,0,2,7,1,1,11,185.42,190.5,185,0,1,2,2,3,0,1,2,0,0,0,3,180.34,187.96,185,34,38,0,0,1,0,0,1,0,0
Red,FALSE,3,3,0,6,3,3,0,0,0,3,3,0,6,185.42,190.5,205,1,0,0,1,0,0,0,0,0,0,0,0,185.42,193.04,205,44,27,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,4,6,2,0,0,1,1,4,0,6,185.42,187.96,185,1,0,1,1,0,0,0,0,0,1,0,1,172.72,180.34,170,33,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,2,8,1,0,0,1,1,3,0,5,180.34,172.72,170,0,1,6,2,0,0,0,1,2,4,0,7,177.8,177.8,170,34,35,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,190.5,195.58,205,0,1,1,2,0,0,0,0,0,2,0,2,190.5,190.5,185,27,31,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,1,2,0,0,0,1,0,0,0,1,175.26,182.88,155,2,0,1,3,0,0,0,0,1,0,0,1,167.64,177.8,145,25,30,0,1,0,0,0,1,0,0
Red,TRUE,5,0,3,3,2,2,0,0,4,1,2,0,7,190.5,195.58,205,0,2,5,1,1,1,3,0,3,0,0,7,182.88,190.5,205,29,29,0,1,0,0,0,1,0,0
Red,TRUE,5,0,2,2,0,1,0,0,1,0,1,0,2,190.5,195.58,240,0,2,4,3,1,0,0,1,1,6,0,9,190.5,200.66,264,32,29,0,1,0,0,0,0,1,0
Red,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,187.96,185.42,185,0,1,1,1,1,0,0,0,0,1,0,1,187.96,193.04,185,26,25,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,3,1,0,0,0,2,0,0,2,180.34,187.96,205,1,0,3,1,3,0,0,1,2,0,0,3,185.42,185.42,205,32,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,1,0,0,0,2,0,2,0,4,185.42,190.5,185,0,2,4,1,0,0,0,3,3,0,0,6,187.96,190.5,170,32,27,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,182.88,182.88,205,1,0,3,2,0,0,0,1,3,0,0,4,185.42,193.04,205,35,32,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,1,0,0,0,0,1,175.26,177.8,170,0,1,1,0,0,0,0,0,1,0,0,1,177.8,185.42,170,32,31,0,1,0,0,0,1,0,0
