"Winner","Bcurrentlosestreak","Bcurrentwinstreak","Blongestwinstreak","Blosses","Btotalroundsfought","Btotaltitlebouts","BwinbyDecisionMajority","BwinbyDecisionSplit","BwinbyDecisionUnanimous","BwinbyKOTKO","BwinbySubmission","BwinbyTKODoctorStoppage","Bwins","BHeightcms","BReachcms","BWeightlbs","Rcurrentlosestreak","Rcurrentwinstreak","Rlongestwinstreak","Rlosses","Rtotalroundsfought","Rtotaltitlebouts","RwinbyDecisionMajority","RwinbyDecisionSplit","RwinbyDecisionUnanimous","RwinbyKOTKO","RwinbySubmission","RwinbyTKODoctorStoppage","Rwins","RHeightcms","RReachcms","RWeightlbs","Bage","Rage","BStanceOpen.Stance","BStanceOrthodox","BStanceSideways","BStanceSouthpaw","BStanceSwitch","RStanceOpen.Stance","RStanceOrthodox","RStanceSideways","RStanceSouthpaw","RStanceSwitch"
"Red",1,0,1,3,11,0,0,1,1,1,0,0,3,172.72,177.8,155,1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,180.34,155,33,30,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,175.26,135,0,1,1,0,3,0,0,1,0,0,0,0,1,185.42,187.96,145,24,26,0,0,0,1,0,0,0,0,1,0
"Blue",0,2,4,7,64,1,0,2,6,9,0,0,17,185.42,190.5,185,3,0,16,3,44,13,0,0,2,11,3,0,16,187.96,195.58,185,36,40,0,1,0,0,0,0,0,0,1,0
"Red",1,0,5,4,36,1,0,1,3,2,4,0,10,185.42,198.12,185,1,0,2,3,18,0,0,0,2,1,1,0,4,187.96,193.04,185,34,30,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,3,12,0,0,0,0,0,1,0,1,180.34,185.42,170,0,2,2,0,2,0,0,0,0,2,0,0,2,190.5,185.42,185,31,24,0,0,0,1,0,0,0,0,1,0
"Blue",3,0,2,6,23,0,0,1,1,1,1,0,4,167.64,172.72,135,1,0,2,5,18,0,0,0,1,3,0,0,4,172.72,172.72,135,37,34,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,2,5,0,0,1,0,0,0,0,1,177.8,182.88,185,1,0,1,2,7,0,0,0,0,1,0,0,1,190.5,190.5,185,28,27,0,1,0,0,0,0,0,0,1,0
"Red",1,0,1,4,15,0,0,0,1,0,1,0,2,175.26,187.96,145,0,1,1,0,3,0,0,0,0,0,1,0,1,172.72,177.8,145,35,22,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,187.96,265,0,1,1,2,10,0,0,0,0,2,0,0,2,182.88,187.96,247,32,33,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,155,1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,182.88,155,28,28,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,1,10,0,0,0,1,1,1,0,3,180.34,193.04,170,1,0,8,4,39,1,0,0,6,5,4,0,15,185.42,185.42,155,28,32,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,3,13,0,0,0,1,1,1,0,3,180.34,187.96,170,0,3,3,1,12,0,0,0,2,2,1,0,5,185.42,195.58,185,37,32,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,165.1,135,0,2,2,0,6,0,0,0,1,1,0,0,2,172.72,165.1,135,32,24,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,1,11,0,0,0,2,0,1,0,3,170.18,175.26,145,2,0,7,3,23,1,0,2,2,1,2,0,7,167.64,167.64,155,37,29,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,6,18,0,0,0,1,1,1,1,5,182.88,177.8,185,0,1,4,7,36,0,0,2,3,0,1,1,7,187.96,193.04,185,33,29,0,0,0,1,0,0,1,0,0,0
"Red",0,1,1,1,4,0,0,0,1,0,0,0,1,182.88,180.34,155,0,1,1,3,12,0,0,0,0,1,2,0,3,187.96,185.42,170,29,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,1,10,0,0,1,1,0,1,0,3,185.42,193.04,170,0,1,2,1,10,0,0,1,1,1,0,0,3,175.26,182.88,170,24,28,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,180.34,198.12,185,0,1,1,3,10,0,0,0,0,1,1,0,2,175.26,185.42,185,28,33,0,0,0,0,1,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,185,1,0,0,1,1,0,0,0,0,0,0,0,0,193.04,193.04,205,33,27,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,175.26,170,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,180.34,170,37,26,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,170.18,125,1,0,2,1,7,0,0,0,1,0,1,0,2,167.64,172.72,135,28,38,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,170.18,135,2,0,0,2,6,0,0,0,0,0,0,0,0,170.18,170.18,125,30,32,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,193.04,235,0,1,1,2,7,0,0,0,1,1,0,0,2,195.58,193.04,260,34,35,0,1,0,0,0,0,1,0,0,0
"Blue",0,5,5,1,14,0,0,0,2,4,0,0,6,182.88,190.5,170,0,1,6,3,42,3,1,2,4,5,0,0,12,175.26,175.26,185,32,32,0,1,0,0,0,0,0,0,1,0
"Red",0,3,3,1,19,0,0,0,5,1,0,0,6,187.96,190.5,265,3,0,3,8,34,1,0,0,0,7,0,0,7,182.88,182.88,263,29,39,0,1,0,0,0,0,1,0,0,0
"Red",2,0,1,3,8,0,0,0,0,1,0,0,1,185.42,185.42,205,1,0,4,2,17,0,1,0,0,4,1,0,6,190.5,203.2,205,35,32,0,1,0,0,0,0,0,0,1,0
"Red",1,0,2,2,15,0,0,0,3,0,0,0,3,162.56,162.56,125,0,4,4,2,30,2,0,0,6,3,1,0,10,162.56,165.1,125,32,31,0,0,0,1,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,205.74,185,0,1,1,0,1,0,0,0,0,1,0,0,1,190.5,195.58,205,25,28,0,1,0,0,0,0,1,0,0,0
"Red",2,0,2,3,10,0,0,0,1,1,0,0,2,177.8,182.88,155,6,0,2,8,33,0,0,1,2,1,1,0,5,177.8,182.88,170,33,35,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,241,0,1,2,2,10,0,0,0,0,4,0,0,4,190.5,200.66,260,35,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,2,12,0,0,0,2,1,0,0,3,170.18,167.64,125,0,3,3,1,10,0,0,0,1,0,2,0,3,162.56,160.02,135,23,22,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,175.26,145,0,2,2,1,7,0,1,0,1,0,0,0,2,175.26,175.26,145,24,31,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,170,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,187.96,170,30,24,0,1,0,0,0,0,0,0,0,1
"Blue",2,0,1,2,7,0,0,0,0,1,0,0,1,182.88,180.34,155,1,0,0,1,3,1,0,0,0,0,0,0,0,175.26,165.1,145,27,29,0,0,0,1,0,0,0,0,1,0
"Red",0,5,5,4,41,1,0,1,8,3,1,0,13,187.96,187.96,205,0,1,3,5,29,1,0,0,2,9,0,0,11,187.96,198.12,205,32,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,3,16,0,0,0,1,3,1,0,5,193.04,198.12,265,0,1,4,2,16,1,0,0,1,4,1,0,6,190.5,198.12,250,34,38,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,0,4,0,0,1,0,1,0,0,2,162.56,172.72,135,0,1,3,4,27,0,0,1,4,2,0,0,7,175.26,180.34,135,26,35,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,1,6,0,0,0,0,1,0,0,1,182.88,182.88,170,0,2,2,0,3,0,0,0,0,1,1,0,2,182.88,180.34,170,26,19,0,0,0,1,0,0,1,0,0,0
"Red",1,0,6,6,32,0,0,1,2,4,1,1,9,175.26,180.34,170,1,0,1,1,8,0,0,0,1,0,0,0,1,177.8,177.8,170,30,29,0,1,0,0,0,0,0,0,0,1
"Blue",2,0,2,2,7,0,0,0,0,1,1,0,2,175.26,187.96,155,0,3,3,1,11,1,0,0,1,0,2,0,3,175.26,177.8,155,31,26,0,1,0,0,0,0,0,0,1,0
"Red",1,0,1,3,7,0,0,0,1,0,0,0,1,180.34,195.58,185,0,3,3,5,36,0,0,2,5,0,1,0,8,182.88,193.04,185,34,33,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,2,2,13,0,0,0,2,0,1,0,3,162.56,165.1,125,0,1,2,2,18,0,0,2,0,2,0,0,4,165.1,165.1,125,31,27,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,1,2,9,0,0,0,1,0,0,0,1,190.5,187.96,155,0,1,2,1,11,0,0,0,2,1,0,0,3,182.88,185.42,170,31,34,0,0,0,1,0,0,1,0,0,0
"Red",1,0,1,1,4,0,0,1,0,0,0,0,1,177.8,177.8,145,3,0,2,7,30,0,0,2,1,0,2,0,5,177.8,185.42,145,29,27,0,1,0,0,0,0,0,0,1,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,170,1,0,1,2,5,0,0,0,0,1,0,0,1,193.04,193.04,170,25,26,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,155,1,0,1,3,8,0,0,0,0,0,1,0,1,182.88,185.42,170,30,26,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,0,11,2,0,0,2,1,0,0,3,172.72,172.72,135,0,4,4,2,28,4,0,0,2,5,1,0,8,167.64,170.18,125,30,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,1,6,0,0,1,0,0,0,0,1,175.26,175.26,155,1,0,5,2,16,3,0,1,0,2,2,0,5,177.8,182.88,170,32,28,0,1,0,0,0,0,1,0,0,0
"Red",1,0,5,4,20,0,0,0,1,8,0,0,9,190.5,200.66,265,1,0,3,4,20,0,0,0,1,6,1,0,8,198.12,200.66,255,37,33,0,0,0,0,1,0,1,0,0,0
"Blue",0,4,4,3,25,0,0,1,3,2,2,0,8,175.26,177.8,155,0,1,3,7,42,1,0,1,4,4,0,1,10,172.72,175.26,155,37,31,0,0,0,1,0,0,1,0,0,0
"Red",0,3,3,3,20,0,0,1,1,2,3,0,7,187.96,195.58,170,0,2,4,9,45,2,0,1,4,3,0,0,9,180.34,180.34,170,32,35,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,3,8,37,1,0,1,2,2,4,0,9,185.42,195.58,205,2,0,4,8,39,0,0,2,3,4,0,0,9,182.88,187.96,185,35,34,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,155,0,3,3,0,7,0,0,0,2,0,1,0,3,177.8,177.8,155,30,28,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,135,0,3,3,3,17,0,0,0,3,1,0,0,4,172.72,180.34,145,30,32,0,0,0,1,0,0,1,0,0,0
"Red",3,0,2,6,27,0,0,1,2,3,0,0,6,172.72,182.88,155,2,0,2,2,11,0,0,1,0,1,0,0,2,180.34,177.8,155,30,31,0,0,0,0,1,0,1,0,0,0
"Red",0,2,2,2,8,0,0,0,0,2,0,0,2,185.42,187.96,205,0,1,2,2,7,0,0,0,0,2,1,0,3,177.8,185.42,205,32,32,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,145,1,0,1,2,9,0,0,0,0,0,1,0,1,175.26,175.26,145,28,29,0,1,0,0,0,0,0,0,0,1
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,155,0,1,1,0,1,0,0,0,0,1,0,0,1,172.72,180.34,135,26,28,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,185,0,1,1,1,9,0,0,0,2,0,0,0,2,185.42,190.5,205,29,35,0,1,0,0,0,0,1,0,0,0
"Red",0,1,5,4,32,2,0,1,1,4,0,1,7,187.96,190.5,170,0,4,4,4,43,3,0,2,3,6,0,0,11,180.34,187.96,170,31,33,0,1,0,0,0,0,0,0,1,0
"Red",0,7,7,4,34,5,0,1,2,9,2,0,14,190.5,195.58,240,0,1,3,2,25,0,0,0,3,4,0,0,7,193.04,203.2,240,36,33,0,1,0,0,0,0,1,0,0,0
"Blue",0,4,4,1,9,0,0,0,1,3,0,0,4,180.34,185.42,170,0,2,2,4,16,0,0,0,1,2,0,0,3,180.34,182.88,170,24,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,1,4,0,0,0,0,1,0,0,1,172.72,175.26,145,0,2,3,3,15,1,0,0,2,1,2,1,6,170.18,172.72,145,24,28,0,0,0,0,1,0,1,0,0,0
"Red",1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,177.8,155,0,1,2,3,14,0,0,0,0,3,0,0,4,172.72,177.8,155,30,32,0,0,0,1,0,0,1,0,0,0
"Red",1,0,1,1,6,0,0,0,1,0,0,0,1,170.18,170.18,135,1,0,4,2,16,1,0,1,1,2,1,0,5,175.26,177.8,135,33,24,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,0,2,3,3,17,0,0,1,0,3,2,0,6,185.42,193.04,170,25,35,0,1,0,0,0,0,0,0,1,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,162.56,115,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,162.56,125,30,27,0,1,0,0,0,0,1,0,0,0
"Blue",2,0,1,4,10,0,0,0,0,0,1,0,1,172.72,177.8,155,0,1,1,0,3,0,0,0,0,0,1,0,1,175.26,175.26,155,27,32,0,0,0,1,0,0,1,0,0,0
"Red",0,2,2,0,2,0,0,0,0,1,1,0,2,177.8,185.42,155,0,2,4,3,26,0,0,0,3,4,3,0,10,175.26,182.88,155,27,26,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,1,6,0,0,0,1,0,0,0,1,165.1,170.18,135,2,0,0,2,6,1,0,0,0,0,0,0,0,167.64,165.1,135,25,28,0,1,0,0,0,0,1,0,0,0
"Red",3,0,0,3,5,0,0,0,0,0,0,0,0,177.8,180.34,170,2,0,0,2,5,1,0,0,0,0,0,0,0,185.42,180.34,170,31,31,0,1,0,0,0,0,0,0,1,0
"Red",0,8,8,3,38,0,0,0,6,5,4,0,15,185.42,185.42,155,0,4,5,5,48,1,0,0,8,3,2,0,13,172.72,177.8,170,32,31,0,1,0,0,0,0,0,0,1,0
"Blue",0,2,2,3,13,0,0,0,2,2,0,0,4,193.04,203.2,265,0,1,9,2,34,4,0,0,3,8,0,0,11,193.04,195.58,238,35,31,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,5,8,47,2,0,1,1,2,8,0,12,182.88,193.04,170,1,0,4,5,33,1,0,0,5,3,0,0,8,177.8,185.42,145,30,29,0,0,0,1,0,0,0,0,1,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,162.56,115,0,1,1,1,6,0,0,0,1,0,0,0,1,162.56,160.02,115,30,30,0,1,0,0,0,0,1,0,0,0
"Red",1,0,6,1,16,0,0,1,2,2,1,0,6,177.8,185.42,145,1,0,4,6,27,0,0,0,1,0,7,0,8,177.8,187.96,155,27,26,0,1,0,0,0,0,1,0,0,0
"Blue",2,0,4,8,40,1,0,0,4,4,3,0,11,182.88,187.96,185,2,0,3,7,31,1,0,1,4,2,2,0,9,187.96,193.04,185,36,32,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,167.64,125,1,0,1,2,8,0,0,0,1,0,0,0,1,165.1,170.18,135,27,30,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,1,3,12,0,0,0,1,1,1,0,3,193.04,198.12,185,0,3,3,0,5,0,0,0,0,2,1,0,3,190.5,200.66,185,29,27,0,0,0,0,1,0,1,0,0,0
"Red",3,0,3,6,34,0,0,1,4,2,0,0,7,175.26,180.34,155,1,0,4,6,41,0,0,1,6,1,1,0,9,172.72,172.72,155,36,31,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,1,7,0,0,0,1,1,0,0,2,182.88,187.96,170,0,1,1,0,2,1,0,0,0,0,1,0,1,182.88,193.04,170,24,28,0,0,0,1,0,0,0,0,0,1
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,187.96,243,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,210.82,250,22,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,6,6,0,10,1,0,0,1,5,0,0,6,175.26,187.96,155,0,7,7,0,30,7,0,0,5,2,0,0,7,170.18,177.8,145,27,29,0,0,0,1,0,0,1,0,0,0
"Blue",0,4,4,1,7,0,0,0,0,1,3,0,4,190.5,195.58,185,0,9,9,0,20,4,0,0,3,4,2,0,9,187.96,198.12,185,31,31,0,0,0,1,0,0,1,0,0,0
"Blue",0,6,6,0,16,0,0,0,1,5,0,0,6,182.88,185.42,185,0,5,5,0,9,0,0,0,1,1,3,0,5,185.42,182.88,185,38,36,0,0,0,1,0,0,1,0,0,0
"Red",0,1,4,1,13,0,0,0,1,0,4,0,5,180.34,182.88,170,0,3,5,6,55,1,0,0,7,1,7,0,15,185.42,182.88,170,27,38,0,0,0,0,1,0,0,0,1,0
"Red",0,1,3,10,56,0,0,1,4,5,0,1,11,172.72,180.34,145,0,7,7,3,31,0,0,1,2,5,2,0,10,180.34,175.26,155,29,24,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,0,9,0,0,1,2,0,0,0,3,167.64,167.64,135,1,0,4,4,36,3,0,0,2,0,6,0,8,167.64,170.18,135,35,36,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,162.56,115,0,2,2,0,6,0,0,0,2,0,0,0,2,154.94,152.4,115,30,26,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,0,7,0,0,0,1,1,1,0,3,180.34,182.88,170,0,3,3,0,8,1,0,0,1,0,2,0,3,180.34,182.88,170,27,24,0,1,0,0,0,0,1,0,0,0
"Red",0,4,4,1,13,0,0,1,2,0,1,0,4,175.26,195.58,170,0,2,2,1,10,1,0,0,1,0,2,0,3,182.88,190.5,155,23,35,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,2,0,0,0,0,0,0,1,1,172.72,180.34,155,0,1,2,2,13,0,0,0,1,2,1,0,4,177.8,182.88,155,27,30,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,2,4,7,0,0,0,0,0,2,0,2,177.8,190.5,155,1,0,3,4,23,0,0,0,3,3,0,0,6,172.72,172.72,155,28,30,0,1,0,0,0,0,1,0,0,0
"Red",2,0,0,2,6,1,0,0,0,0,0,0,0,182.88,190.5,185,1,0,3,3,23,1,0,1,2,0,2,0,5,180.34,190.5,170,26,30,0,0,0,1,0,0,1,0,0,0
"Red",1,0,5,3,24,3,0,0,3,5,0,0,8,167.64,167.64,145,0,4,5,5,68,7,0,0,8,3,2,0,13,167.64,172.72,145,30,34,0,1,0,0,0,0,1,0,0,0
"Blue",0,6,6,1,19,1,0,1,2,2,3,1,9,180.34,193.04,155,0,1,4,3,30,0,1,1,3,5,0,0,10,180.34,190.5,155,31,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,4,6,37,0,0,3,3,1,1,1,9,177.8,177.8,155,0,1,3,7,36,0,0,0,1,3,7,1,12,177.8,180.34,155,33,31,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,145,0,1,1,1,8,0,0,0,1,0,1,0,2,170.18,175.26,145,23,37,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,230,3,0,4,9,33,1,0,0,0,7,4,0,11,187.96,193.04,242,32,36,0,1,0,0,0,0,1,0,0,0
"Red",1,0,4,4,34,0,0,1,4,3,1,0,9,172.72,177.8,170,1,0,4,1,17,0,0,0,4,0,0,0,4,185.42,187.96,170,35,32,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,167.64,125,0,1,1,1,6,0,0,1,0,0,0,0,1,167.64,172.72,135,25,24,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,0,9,0,0,0,1,1,1,0,3,162.56,165.1,115,0,1,1,1,4,1,0,0,0,0,1,0,1,165.1,165.1,115,21,23,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,2,15,1,0,0,2,0,3,0,5,185.42,190.5,170,0,1,7,6,47,0,0,1,5,2,6,0,14,172.72,180.34,155,28,32,0,0,0,1,0,0,0,0,1,0
"Red",0,1,1,1,5,0,0,0,1,0,0,0,1,177.8,185.42,155,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,180.34,170,25,19,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,2,7,0,0,0,0,3,0,0,3,187.96,193.04,205,0,3,3,0,7,1,0,0,1,2,0,0,3,185.42,190.5,185,31,27,0,1,0,0,0,0,1,0,0,0
"Red",0,1,4,6,35,0,0,4,1,2,0,0,7,170.18,180.34,170,1,0,4,4,24,0,0,1,2,2,1,0,6,187.96,190.5,170,32,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,1,10,1,0,0,1,0,2,0,3,182.88,182.88,170,0,2,2,1,6,0,0,0,1,2,0,0,3,182.88,185.42,185,33,28,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,1,7,0,0,0,1,1,0,0,2,170.18,180.34,135,0,3,3,0,9,0,0,0,1,1,1,0,3,170.18,180.34,135,37,26,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,170,1,0,2,2,9,0,0,0,1,1,0,0,2,182.88,185.42,170,27,29,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,175.26,170,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,170,37,28,0,0,0,1,0,0,0,0,1,0
"Red",0,1,1,3,10,1,0,1,0,0,0,0,1,175.26,182.88,145,0,2,2,0,4,0,0,0,1,1,0,0,2,172.72,172.72,145,31,24,0,1,0,0,0,0,1,0,0,0
"Red",0,1,3,2,21,0,0,0,4,1,1,0,6,180.34,187.96,170,0,1,7,3,47,5,0,3,5,0,2,0,10,175.26,177.8,170,31,32,0,1,0,0,0,0,0,0,1,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,200.66,170,0,1,4,4,38,0,0,1,6,3,1,0,11,187.96,193.04,170,26,34,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,195.58,170,0,1,1,4,16,0,0,1,1,0,0,0,2,177.8,185.42,170,33,40,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,4,19,0,0,0,2,3,0,0,5,172.72,170.18,145,0,1,1,0,1,0,0,0,0,1,0,0,1,177.8,177.8,145,29,24,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,1,4,0,0,1,0,0,0,0,1,190.5,198.12,205,2,0,1,3,11,0,0,0,0,1,0,0,1,177.8,180.34,185,27,30,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,3,6,0,0,0,0,1,0,0,1,180.34,180.34,145,1,0,1,1,6,0,0,1,0,0,0,0,1,175.26,175.26,145,29,34,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,187.96,155,1,0,1,2,7,0,0,0,0,1,0,0,1,175.26,180.34,155,32,32,0,1,0,0,0,0,0,0,0,1
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,170.18,115,1,0,0,1,3,0,0,0,0,0,0,0,0,157.48,157.48,115,28,28,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,1,0,3,0,0,0,0,1,0,0,1,160.02,165.1,125,0,1,1,1,6,0,0,1,0,0,0,0,1,165.1,162.56,125,36,24,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,175.26,125,0,2,2,0,5,1,0,0,1,1,0,0,2,162.56,162.56,145,29,33,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,177.8,155,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,187.96,170,27,27,0,1,0,0,0,0,1,0,0,0
"Red",0,1,5,1,16,1,0,2,1,1,2,0,6,175.26,180.34,185,0,1,7,3,31,0,0,0,5,3,1,0,9,190.5,203.2,170,24,28,0,0,0,1,0,0,1,0,0,0
"Red",0,1,6,7,58,2,0,3,6,5,0,0,14,177.8,182.88,170,1,0,4,2,18,1,0,0,2,2,2,0,6,172.72,180.34,145,33,33,0,0,0,1,0,0,1,0,0,0
"Blue",0,3,3,0,9,0,0,0,3,0,0,0,3,162.56,162.56,135,0,3,3,2,13,0,0,0,3,0,1,0,4,165.1,170.18,125,28,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,3,12,0,0,0,1,0,1,0,2,175.26,182.88,155,0,2,2,5,26,1,0,0,3,1,1,0,5,175.26,177.8,155,30,29,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,0,5,0,0,0,1,1,0,0,2,167.64,185.42,135,1,0,3,2,11,0,0,0,1,2,1,0,4,172.72,172.72,135,23,26,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,190.5,170,0,1,1,0,1,0,0,0,0,0,1,0,1,180.34,185.42,170,29,28,0,1,0,0,0,0,1,0,0,0
"Red",2,0,2,7,25,0,0,0,2,1,1,0,4,165.1,167.64,135,1,0,1,1,4,1,0,0,1,0,0,0,1,167.64,170.18,135,33,26,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,1,2,9,0,0,0,1,1,0,0,2,180.34,187.96,145,0,2,2,0,6,0,0,0,1,0,1,0,2,172.72,180.34,145,25,27,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,2,2,12,0,0,1,1,0,0,0,2,167.64,170.18,170,0,1,1,1,6,0,0,1,0,0,0,0,1,182.88,185.42,155,34,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,0,6,0,0,1,1,0,0,0,2,172.72,175.26,145,0,6,6,0,8,6,0,0,0,3,3,0,6,170.18,172.72,135,34,28,0,0,0,1,0,0,1,0,0,0
"Red",0,3,3,0,9,0,0,1,2,0,0,0,3,170.18,172.72,115,0,4,4,0,11,2,0,1,1,2,0,0,4,167.64,165.1,125,32,28,0,1,0,0,0,0,1,0,0,0
"Red",0,1,2,5,15,1,0,0,0,3,0,0,3,193.04,203.2,264,2,0,4,5,27,1,0,0,1,4,0,0,5,177.8,182.88,265,36,41,0,1,0,0,0,0,1,0,0,0
