"Fighter_ID","Fighter","Date","current_lose_streak","current_win_streak","longest_win_streak","losses","total_rounds_fought","total_title_bouts","win_by_Decision_Majority","win_by_Decision_Split","win_by_Decision_Unanimous","win_by_KO_TKO","win_by_Submission","win_by_TKO_Doctor_Stoppage","wins","Height_cms","Reach_cms","Weight_lbs","age","Stance_Open_Stance","Stance_Orthodox","Stance_Southpaw","Stance_Switch"
1044,"Marina Rodriguez","2019-03-30",1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,165.1,115,31,0,1,0,0
1045,"Mario Bautista","2019-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,135,25,0,0,0,1
1046,"Mario Miranda","2011-03-26",1,0,1,2,6,0,0,0,0,1,0,0,1,190.5,187.96,185,31,0,1,0,0
1047,"Marion Reneau","2019-03-09",1,0,2,4,24,0,0,0,1,2,2,0,5,167.64,172.72,135,41,0,1,0,0
1048,"Mark Bocek","2014-04-16",1,0,3,5,28,0,0,0,3,0,4,0,7,172.72,190.5,155,32,0,1,0,0
1049,"Mark Coleman","2010-02-06",0,1,6,4,19,3,0,0,1,3,3,0,7,185.42,190.5,205,45,0,1,0,0
1050,"Mark De La Rosa","2019-03-30",0,2,2,1,7,0,0,1,0,0,1,0,2,167.64,165.1,135,24,0,1,0,0
1051,"Mark Eddiva","2016-03-19",2,0,1,2,8,0,0,0,1,0,0,0,1,172.72,172.72,145,30,0,1,0,0
1052,"Mark Godbeer","2018-03-17",0,2,2,1,5,0,0,0,1,0,0,0,2,193.04,195.58,240,34,0,1,0,0
1053,"Mark Holst","2010-10-16",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.652663057245,155,25,0,1,0,0
1054,"Mark Hominick","2012-11-17",3,0,3,3,15,1,0,0,1,1,1,0,3,172.72,172.72,145,30,0,1,0,0
1055,"Mark Hunt","2018-12-01",2,0,4,9,43,1,0,0,1,7,0,0,8,177.8,182.88,265,44,0,1,0,0
1056,"Mark Kerr","1997-07-27",0,1,1,0,1,0,0,0,0,1,0,0,1,190.5,195.742360937783,266,28,0,0,0,1
1057,"Mark Munoz","2015-05-16",3,0,4,6,27,0,0,1,3,4,0,0,8,182.88,182.88,185,37,0,1,0,0
1058,"Mark Weir","2003-04-25",1,0,1,1,3,0,0,0,0,1,0,0,1,187.96,193.045794977604,185,35,0,0,1,0
1059,"Markus Perez","2019-02-02",1,0,1,2,7,0,0,0,0,0,1,0,1,185.42,185.42,185,30,0,1,0,0
1060,"Marlon Moraes","2019-06-08",0,4,4,1,9,0,0,1,0,2,1,0,4,167.64,170.18,135,31,0,1,0,0
1061,"Marlon Vera","2019-03-23",0,2,3,4,25,0,0,0,1,2,3,0,6,172.72,177.8,135,26,0,0,0,1
1062,"Martin Bravo","2018-07-06",1,0,1,1,3,1,0,0,0,1,0,0,1,172.72,180.34,145,24,0,0,1,0
1063,"Martin Day","2018-11-24",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,135,30,0,1,0,0
1064,"Martin Kampmann","2013-08-28",1,0,4,5,32,0,0,2,2,2,5,0,11,182.88,182.88,170,31,0,1,0,0
1065,"Marvin Eastman","2008-06-21",0,1,1,3,8,0,0,0,1,0,0,0,1,175.26,185.42,185,37,0,1,0,0
1066,"Marvin Vettori","2018-04-14",1,0,1,2,10,0,0,0,1,0,1,0,2,182.88,187.96,185,24,0,0,1,0
1067,"Maryna Moroz","2019-03-30",1,0,2,2,13,0,0,1,1,0,1,0,3,170.18,170.18,125,27,0,1,0,0
1068,"Masanori Kanehara","2016-01-02",1,0,1,1,6,0,0,0,1,0,0,0,1,170.18,170.18,135,33,0,1,0,0
1069,"Masio Fullen","2016-01-30",1,0,1,1,4,0,0,1,0,0,0,0,1,177.8,177.8,145,29,0,1,0,0
1070,"Masutatsu Yano","1999-11-19",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.562965176708,198,24,0,1,0,0
1071,"Mats Nilsson","2015-01-03",1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,187.96,170,31,0,1,0,0
1072,"Matt Arroyo","2009-01-31",1,0,1,1,3,0,0,0,0,0,1,0,1,177.8,182.88,170,26,0,1,0,0
1073,"Matt Bessette","2018-07-06",1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,177.8,145,33,0,1,0,0
1074,"Matt Brown","2017-11-11",3,0,7,10,53,0,0,0,2,9,2,0,13,182.88,190.5,170,36,0,1,0,0
1075,"Matt Dwyer","2016-01-30",1,0,1,2,5,0,0,0,0,1,0,0,1,193.04,193.04,170,26,0,1,0,0
1076,"Matt Frevola","2019-04-13",2,0,0,2,4,0,0,0,0,0,0,0,0,175.26,180.34,155,28,0,1,0,0
1077,"Matt Grice","2013-02-23",0,1,1,4,10,0,0,1,1,0,0,0,2,172.72,177.8,145,31,0,1,0,0
1078,"Matt Hamill","2013-10-09",0,1,5,4,31,0,1,0,3,5,0,0,10,185.42,193.04,205,37,0,1,0,0
1079,"Matt Hobar","2014-12-06",0,1,1,1,4,0,0,0,1,0,0,0,1,177.8,177.8,135,27,0,0,1,0
1080,"Matt Horwich","2009-04-01",1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,190.349229017425,185,30,0,1,0,0
1081,"Matt Hughes","2011-09-24",1,0,6,6,50,12,0,0,5,6,5,2,18,175.26,185.42,170,37,0,0,0,1
1082,"Matt Lindland","2005-08-20",0,1,4,3,24,1,1,0,2,3,1,0,8,182.88,187.96,185,35,0,0,1,0
1083,"Matt Mitrione","2016-01-17",1,0,5,4,20,0,0,0,1,8,0,0,9,190.5,200.66,265,37,0,0,0,1
1084,"Matt Sayles","2019-05-04",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,172.72,145,25,0,1,0,0
1085,"Matt Schnell","2019-03-09",0,2,2,2,8,0,0,1,1,0,0,0,2,172.72,177.8,135,29,0,1,0,0
1086,"Matt Serra","2010-09-25",0,1,2,6,32,3,1,1,2,2,1,0,7,167.64,172.72,170,36,0,1,0,0
1087,"Matt Veach","2010-04-10",1,0,1,1,3,0,0,0,0,1,0,0,1,180.34,184.956097097066,155,28,0,1,0,0
1088,"Matt Wiman","2014-11-22",1,0,4,5,30,0,0,0,4,2,3,0,9,177.8,172.72,155,31,0,1,0,0
1089,"Matthew Lopez","2018-12-08",2,0,2,3,12,0,0,0,1,1,0,0,2,170.18,175.26,135,31,0,0,1,0
1090,"Matthew Riddle","2012-11-17",1,0,3,4,29,0,0,1,3,1,0,0,6,185.42,187.96,170,26,0,0,1,0
1091,"Maurice Smith","2000-11-17",0,2,2,2,13,3,0,1,1,1,1,0,4,187.96,193.045794977604,221,38,0,1,0,0
1092,"Mauricio Rua","2018-12-01",1,0,3,9,45,3,0,1,1,7,0,0,9,185.42,193.04,205,37,0,1,0,0
1093,"Max Griffin","2019-04-13",2,0,1,4,16,0,0,0,1,1,0,0,2,180.34,193.04,170,33,0,1,0,0
1094,"Max Holloway","2019-04-13",0,13,13,3,50,4,0,1,4,8,2,1,16,180.34,175.26,155,27,0,1,0,0
1095,"Maximo Blanco","2016-09-17",1,0,3,4,18,0,0,0,3,1,0,0,4,172.72,180.34,145,32,0,1,0,0
1096,"Maycee Barber","2019-03-23",0,1,1,0,2,0,0,0,0,1,0,0,1,165.1,165.1,125,20,0,0,0,1
1097,"Megan Anderson","2019-05-18",0,1,1,1,4,0,0,0,0,1,0,0,1,182.88,182.88,145,29,0,1,0,0
1098,"Mehdi Baghdad","2016-07-07",1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,190.5,155,31,0,1,0,0
1099,"Melvin Guillard","2014-03-08",1,0,5,9,35,0,0,2,2,7,0,1,12,175.26,172.72,155,30,0,1,0,0
1100,"Merab Dvalishvili","2019-05-04",0,1,1,2,9,0,0,0,1,0,0,0,1,167.64,172.72,135,28,0,1,0,0
1101,"Michael Bisping","2017-11-25",1,0,5,8,78,4,0,2,8,10,0,0,20,185.42,190.5,185,38,0,1,0,0
1102,"Michael Chiesa","2018-12-29",2,0,3,4,22,1,0,0,2,0,5,0,7,185.42,190.5,170,31,0,0,1,0
1103,"Michael Johnson","2019-03-30",0,2,4,9,50,1,0,1,6,4,0,0,11,177.8,185.42,145,32,0,0,1,0
1104,"Michael Kuiper","2013-04-06",0,1,1,1,5,0,0,0,0,1,0,0,1,182.88,185.42,185,23,0,1,0,0
1105,"Michael McBride","2017-04-22",1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,155,31,0,1,0,0
1106,"Michael McDonald","2016-07-13",0,1,4,2,18,1,0,1,1,2,2,0,6,175.26,177.8,135,25,0,1,0,0
1107,"Michael Trizano","2019-05-18",0,2,2,0,6,1,0,2,0,0,0,0,2,180.34,180.34,155,27,0,1,0,0
1108,"Michal Oleksiejczuk","2019-04-20",0,1,1,1,4,0,0,0,0,1,0,0,1,182.88,187.96,205,24,0,0,1,0
1109,"Michel Pereira","2019-05-18",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,170,25,0,1,0,0
1110,"Michel Prazeres","2019-02-23",0,8,8,2,32,0,0,3,4,0,3,0,10,167.64,170.18,170,37,0,1,0,0
1111,"Michel Quinones","2017-11-11",1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,185.42,155,32,0,1,0,0
1112,"Michelle Waterson","2019-03-30",0,2,2,2,15,0,0,1,1,0,2,0,4,160.02,157.48,115,33,0,1,0,0
1113,"Michihiro Omigawa","2012-08-04",1,0,1,5,18,0,0,0,1,0,0,0,1,167.64,172.72,145,36,0,1,0,0
1114,"Michinori Tanaka","2017-02-04",1,0,1,2,12,0,0,1,1,0,0,0,2,165.1,170.18,135,26,0,1,0,0
1115,"Mickael Lebout","2015-10-24",0,1,1,1,6,0,0,0,1,0,0,0,1,180.34,185.42,155,28,0,1,0,0
1116,"Mickey Gall","2019-03-02",0,1,3,1,8,0,0,0,0,0,4,0,4,187.96,187.96,170,27,0,0,0,1
1117,"Miesha Tate","2016-11-12",1,0,5,3,24,3,1,0,3,0,1,0,5,167.64,165.1,135,30,0,1,0,0
1118,"Miguel Torres","2012-04-21",0,1,1,1,9,0,0,0,2,0,0,0,2,175.26,193.04,135,31,0,1,0,0
1119,"Mike Brown","2013-08-17",0,2,2,3,13,0,0,0,2,0,0,0,2,167.64,177.8,145,37,0,1,0,0
1120,"Mike Ciesnolevicz","2009-06-20",0,1,1,0,1,0,0,0,0,0,1,0,1,182.88,187.652663057245,235,29,0,1,0,0
1121,"Mike Davis","2019-04-27",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,155,26,0,1,0,0
1122,"Mike Easton","2014-06-14",3,0,3,3,17,0,1,0,1,1,0,0,3,167.64,177.8,135,30,0,0,1,0
1123,"Mike Grundy","2019-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,182.88,145,32,0,1,0,0
1124,"Mike Guymon","2011-01-22",1,0,1,2,5,0,0,0,1,0,0,0,1,182.88,187.96,170,36,0,1,0,0
1125,"Mike Jackson","2018-06-09",1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,193.045794977604,170,33,0,1,0,0
1126,"Mike Kyle","2005-02-05",1,0,1,1,2,0,0,0,0,1,0,0,1,193.04,195.58,205,24,0,1,0,0
1127,"Mike Lullo","2011-09-17",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,176.866399216529,145,32,0,1,0,0
1128,"Mike Massenzio","2012-05-05",1,0,1,4,12,0,0,0,1,0,1,0,2,187.96,185.42,185,29,0,0,1,0
1129,"Mike Nickels","2007-07-07",0,1,1,0,1,0,0,0,0,0,1,0,1,193.04,198.438926897962,205,35,0,1,0,0
1130,"Mike Perry","2019-04-27",1,0,2,4,20,0,0,1,0,4,0,0,5,177.8,180.34,170,27,0,1,0,0
1131,"Mike Pierce","2015-12-11",1,0,4,4,34,0,0,1,4,3,1,0,9,172.72,177.8,170,35,0,1,0,0
1132,"Mike Pyle","2018-03-03",2,0,4,8,36,0,0,1,2,5,2,0,10,182.88,187.96,170,42,0,1,0,0
1133,"Mike Rhodes","2014-12-20",2,0,0,2,6,0,0,0,0,0,0,0,0,185.42,187.96,170,25,0,1,0,0
1134,"Mike Ricci","2013-09-21",0,1,1,1,6,1,0,0,1,0,0,0,1,182.88,195.58,155,27,0,0,1,0
1135,"Mike Rio","2014-01-25",2,0,1,2,5,0,0,0,0,0,1,0,1,177.8,180.34,155,32,0,1,0,0
1136,"Mike Rodriguez","2018-12-15",1,0,0,1,3,0,0,0,0,0,0,0,0,193.04,208.28,205,30,0,0,1,0
1137,"Mike Russow","2013-01-26",1,0,4,1,12,0,0,0,2,1,0,1,4,185.42,185.42,255,36,0,1,0,0
1138,"Mike Santiago","2018-06-09",2,0,0,2,5,0,0,0,0,0,0,0,0,177.8,175.26,145,28,0,1,0,0
1139,"Mike Swick","2015-07-11",1,0,5,4,28,0,1,0,2,5,2,0,10,185.42,195.58,170,36,0,1,0,0
1140,"Mike Wessel","2008-12-27",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,260,31,0,1,0,0
1141,"Mike Whitehead","2006-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,205,24,0,1,0,0
1142,"Mike de la Torre","2017-04-08",1,0,1,4,10,0,0,1,0,1,0,0,2,180.34,180.34,145,30,0,1,0,0
1143,"Mike van Arsdale","2006-02-04",1,0,2,1,7,0,0,0,1,0,1,0,2,187.96,193.045794977604,205,40,0,0,0,1
1144,"Mikey Burnett","1998-10-16",0,1,1,0,1,0,0,0,0,1,0,0,1,167.64,171.473267296171,170,24,0,1,0,0
1145,"Milana Dudieva","2016-11-19",1,0,1,1,4,0,0,1,0,0,0,0,1,160.02,154.94,135,27,0,1,0,0
1146,"Milton Vieira","2013-01-19",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,182.88,145,34,0,1,0,0
1147,"Minotauro Nogueira","2015-08-01",2,0,2,5,19,2,0,0,2,1,2,0,5,190.5,195.58,240,39,0,1,0,0
1148,"Mirko Cro Cop","2015-04-11",3,0,2,6,23,0,0,0,0,2,1,1,4,187.96,185.42,230,40,0,0,1,0
1149,"Mirsad Bektic","2018-06-09",0,1,4,1,13,0,1,0,1,2,1,0,5,172.72,177.8,145,27,0,1,0,0
1150,"Misha Cirkunov","2019-03-02",0,1,4,2,10,0,0,0,0,1,4,0,5,190.5,195.58,205,32,0,1,0,0
1151,"Mitch Clarke","2017-09-09",2,0,2,4,14,0,0,0,1,0,1,0,2,177.8,185.42,155,31,0,1,0,0
1152,"Mitch Gagnon","2019-05-04",2,0,4,3,15,0,0,0,1,0,3,0,4,165.1,165.1,135,34,0,0,1,0
1153,"Mizuto Hirota","2018-12-01",2,0,1,5,18,0,0,0,1,0,0,0,1,170.18,170.18,155,37,0,1,0,0
1154,"Molly McCann","2019-03-16",1,0,0,1,2,0,0,0,0,0,0,0,0,162.56,157.48,125,28,0,1,0,0
1155,"Montel Jackson","2019-04-13",0,1,1,1,4,0,0,0,0,0,1,0,1,177.8,190.5,135,26,0,0,1,0
1156,"Mostapha Al-Turk","2010-04-10",2,0,0,2,2,0,0,0,0,0,0,0,0,187.96,195.58,245,36,0,1,0,0
1157,"Motonobu Tezuka","2013-02-16",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,167.64,135,25,0,0,1,0
1158,"Movsar Evloev","2019-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,182.88,145,25,0,1,0,0
1159,"Murilo Bustamante","2002-05-10",0,1,1,1,7,1,0,0,0,1,1,0,2,187.96,193.045794977604,183,35,0,1,0,0
1160,"Muslim Salikhov","2018-04-14",1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,177.8,170,33,0,1,0,0
1161,"Myles Jury","2019-02-17",1,0,6,3,22,0,0,1,3,3,1,0,8,177.8,185.42,145,30,0,1,0,0
1162,"Nad Narimani","2019-03-16",0,2,2,0,6,0,0,0,2,0,0,0,2,172.72,177.8,145,31,0,1,0,0
1163,"Nah-Shon Burrell","2013-05-25",0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,185.42,170,23,0,1,0,0
1164,"Nam Phan","2014-03-01",2,0,1,5,21,0,0,1,1,0,0,0,2,167.64,177.8,135,30,0,1,0,0
1165,"Naoki Inoue","2018-06-23",0,1,1,0,3,0,0,0,1,0,0,0,1,175.26,180.34,125,21,0,1,0,0
1166,"Naoyuki Kotani","2015-09-26",4,0,0,4,9,0,0,0,0,0,0,0,0,172.72,167.64,155,33,0,0,1,0
1167,"Nasrat Haqparast","2018-10-27",0,1,1,1,6,0,0,0,1,0,0,0,1,177.8,182.88,155,23,0,0,1,0
1168,"Nate Diaz","2016-08-20",0,2,5,8,52,2,0,1,2,2,9,0,14,182.88,193.04,170,31,0,0,1,0
1169,"Nate Loughran","2008-12-10",0,1,1,0,1,0,0,0,0,0,1,0,1,187.96,193.045794977604,185,28,0,1,0,0
1170,"Nate Marquardt","2017-11-11",2,0,4,11,51,1,0,0,4,6,3,0,13,182.88,187.96,185,38,0,1,0,0
1171,"Nate Mohr","2009-01-17",1,0,1,2,5,0,0,0,1,0,0,0,1,175.26,182.88,155,25,0,1,0,0
1172,"Nate Quarry","2010-03-31",0,2,3,2,15,1,0,0,2,5,0,0,7,182.88,182.88,185,38,1,0,0,0
1173,"Nathan Coy","2017-04-15",0,1,1,1,4,0,0,0,1,0,0,0,1,177.8,175.26,170,38,0,0,1,0
1174,"Nathaniel Wood","2018-12-29",0,1,1,0,2,0,0,0,0,0,1,0,1,167.64,175.26,135,25,0,1,0,0
1175,"Neil Grove","2009-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,203.83205881832,265,38,0,1,0,0
1176,"Neil Magny","2018-11-17",0,2,7,5,48,0,0,1,7,5,1,0,14,190.5,203.2,170,31,0,1,0,0
1177,"Neil Seery","2017-07-16",1,0,2,3,17,0,0,0,2,0,1,0,3,162.56,162.56,125,37,0,1,0,0
1178,"Nick Agallar","2003-11-21",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,155,24,0,1,0,0
1179,"Nick Catone","2014-02-01",2,0,2,4,18,0,0,1,1,0,1,0,3,182.88,182.88,185,32,0,0,1,0
1180,"Nick Denis","2012-05-05",0,1,1,0,1,0,0,0,0,1,0,0,1,170.18,174.16983325635,135,28,0,1,0,0
1181,"Nick Diaz","2013-03-16",1,0,3,5,32,1,0,0,1,4,2,0,7,185.42,193.04,185,29,0,0,1,0
1182,"Nick Hein","2019-06-01",2,0,3,3,19,0,0,0,4,0,0,0,4,167.64,167.64,155,35,0,0,1,0
1183,"Nick Osipczak","2010-11-13",2,0,2,2,10,0,0,0,0,1,1,0,2,187.96,193.04,170,25,0,1,0,0
1184,"Nick Pace","2011-11-19",1,0,1,1,6,0,0,0,0,0,1,0,1,170.18,172.72,135,24,0,1,0,0
1185,"Nick Penner","2012-12-14",1,0,0,1,1,0,0,0,0,0,0,0,0,193.04,195.58,205,32,0,0,1,0
1186,"Nick Ring","2013-12-06",1,0,2,2,15,0,0,0,2,0,1,0,3,182.88,187.96,185,34,0,0,1,0
1187,"Nick Roehrick","2017-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,190.5,205,30,0,1,0,0
1188,"Nick Serra","2002-06-22",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.562965176708,170,24,0,1,0,0
1189,"Nick Thompson","2006-04-15",0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,187.96,170,24,0,1,0,0
1190,"Nico Musoke","2017-05-28",1,0,2,2,13,0,0,0,2,0,1,0,3,182.88,190.5,170,31,0,1,0,0
1191,"Nicolae Negumereanu","2019-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,198.12,205,24,0,1,0,0
1192,"Nicolas Dalby","2016-09-03",2,0,1,2,9,0,0,1,0,0,0,0,1,180.34,187.96,170,31,0,1,0,0
1193,"Nik Lentz","2019-05-18",0,2,4,8,59,0,0,2,7,3,2,0,14,172.72,172.72,155,34,0,1,0,0
1194,"Nikita Krylov","2019-04-13",2,0,5,4,15,0,0,0,0,3,3,0,6,190.5,195.58,205,27,0,1,0,0
1195,"Niklas Backstrom","2015-06-20",1,0,1,1,2,0,0,0,0,0,1,0,1,185.42,187.96,145,25,0,1,0,0
1196,"Niko Price","2019-03-09",1,0,2,3,11,0,0,0,0,2,2,0,4,182.88,193.04,170,29,0,1,0,0
1197,"Nina Ansaroff","2018-12-08",0,3,3,2,15,0,0,0,2,0,1,0,3,165.1,162.56,115,33,0,1,0,0
1198,"Ning Guangyou","2016-11-26",1,0,2,1,8,1,0,0,1,1,0,0,2,162.56,162.56,145,34,0,0,1,0
1199,"Nissen Osterneck","2009-04-01",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,185,27,0,1,0,0
1200,"Noad Lahat","2016-02-06",0,2,2,1,7,0,1,0,1,0,0,0,2,175.26,175.26,145,31,0,1,0,0
1201,"Nolan Ticman","2015-05-16",1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,175.26,125,26,0,1,0,0
1202,"Nordine Taleb","2019-05-04",2,0,3,4,23,0,0,1,3,2,0,0,6,185.42,187.96,170,37,0,1,0,0
1203,"Norifumi Yamamoto","2012-02-25",2,0,0,2,6,0,0,0,0,0,0,0,0,162.56,167.64,135,34,0,0,1,0
1204,"Oleg Taktarov","1995-12-16",0,1,3,2,8,1,0,0,0,0,5,0,5,182.88,187.652663057245,210,28,0,1,0,0
1205,"Oleg Taktarov","1995-12-16",0,2,3,2,9,1,0,0,1,0,5,0,6,182.88,187.652663057245,210,28,0,1,0,0
1206,"Oli Thompson","2012-08-04",1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,242,32,0,1,0,0
1207,"Oliver Enkamp","2018-03-17",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,195.58,170,26,0,0,0,1
1208,"Olivier Aubin-Mercier","2018-12-08",1,0,4,3,26,1,0,1,1,1,4,0,7,175.26,177.8,155,29,0,0,1,0
1209,"Oluwale Bamgbose","2017-12-16",2,0,1,3,7,0,0,0,0,1,0,0,1,180.34,198.12,185,30,0,0,0,1
1210,"Omari Akhmedov","2019-03-09",1,0,2,4,21,0,0,1,2,2,0,0,5,182.88,185.42,185,31,0,1,0,0
1211,"Oskar Piechota","2018-07-06",0,2,2,0,4,0,0,0,1,1,0,0,2,182.88,193.04,185,28,0,0,1,0
1212,"Ovince Saint Preux","2019-04-13",1,0,4,7,41,1,1,0,1,5,4,0,11,190.5,203.2,205,36,0,0,1,0
1213,"Pablo Garza","2013-04-06",0,1,2,2,10,0,0,0,1,1,1,0,3,185.42,185.42,145,29,0,1,0,0
1214,"Paddy Holohan","2015-10-24",0,2,2,1,10,0,0,0,2,0,1,0,3,177.8,175.26,125,27,0,1,0,0
1215,"Paige VanZant","2019-01-19",2,0,3,3,20,0,0,0,1,2,1,0,4,162.56,165.1,115,24,0,1,0,0
1216,"Papy Abedi","2013-08-28",0,1,1,2,5,0,0,1,0,0,0,0,1,180.34,187.96,185,35,0,0,1,0
1217,"Pascal Krauss","2013-08-31",0,1,1,1,9,0,0,0,2,0,0,0,2,185.42,182.88,170,26,0,1,0,0
1218,"Pat Audinwood","2010-12-11",1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,187.652663057245,155,24,0,1,0,0
1219,"Pat Barry","2013-12-06",1,0,1,6,18,0,0,0,1,4,0,0,5,180.34,187.96,235,34,0,1,0,0
1220,"Pat Healy","2014-07-16",5,0,0,5,13,0,0,0,0,0,0,0,0,182.88,187.96,155,30,0,1,0,0
1221,"Pat Miletich","2002-03-22",0,1,7,1,20,7,0,2,1,1,3,1,8,177.8,182.259531136887,170,34,0,1,0,0
1222,"Pat Schilling","2012-06-01",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,175.26,145,23,0,1,0,0
1223,"Patrick Cote","2017-04-08",1,0,4,10,50,2,0,1,4,4,0,0,10,180.34,180.34,170,37,0,1,0,0
1224,"Patrick Cummins","2019-05-18",2,0,3,6,26,0,0,1,3,2,0,0,6,187.96,193.04,205,38,0,1,0,0
1225,"Patrick Smith","1994-03-11",0,3,3,1,4,0,0,0,0,1,2,0,3,187.96,193.045794977604,225,30,0,1,0,0
1226,"Patrick Williams","2018-04-14",1,0,1,2,5,0,0,0,0,0,1,0,1,172.72,185.42,135,36,0,1,0,0
1227,"Paul Bradley","2011-11-12",1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,179.562965176708,170,28,0,1,0,0
1228,"Paul Buentello","2010-03-21",1,0,2,2,8,1,0,0,0,2,1,0,3,187.96,195.58,245,36,0,1,0,0
1229,"Paul Craig","2018-12-01",0,1,1,2,7,0,0,0,0,0,2,0,2,190.5,193.04,205,31,0,1,0,0
1230,"Paul Creighton","2002-05-10",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.473267296171,155,31,0,0,1,0
1231,"Paul Daley","2010-05-08",0,2,2,0,2,0,0,0,0,2,0,0,2,175.26,193.04,170,27,0,1,0,0
1232,"Paul Felder","2019-02-17",1,0,3,4,27,0,0,1,1,4,1,0,7,180.34,177.8,155,34,0,1,0,0
1233,"Paul Georgieff","2007-12-08",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,170,25,0,1,0,0
1234,"Paul Jones","1999-09-24",0,1,1,0,1,0,0,0,0,0,1,0,1,175.26,179.562965176708,199,36,0,1,0,0
1235,"Paul Kelly","2011-02-05",0,1,2,3,20,0,0,0,3,1,1,0,5,175.26,177.8,155,26,0,1,0,0
1236,"Paul Redmond","2015-07-18",1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,177.8,145,28,0,1,0,0
1237,"Paul Sass","2013-02-16",1,0,3,1,4,0,0,0,0,0,3,0,3,182.88,185.42,155,24,0,1,0,0
1238,"Paul Taylor","2011-02-05",2,0,1,5,22,0,0,1,1,1,0,0,3,182.88,182.88,155,31,0,1,0,0
1239,"Paulo Thiago","2014-05-31",1,0,2,6,26,0,0,0,3,1,1,0,5,180.34,185.42,170,33,0,1,0,0
1240,"Pawel Pawlak","2015-07-18",0,1,1,1,6,0,0,0,1,0,0,0,1,182.88,185.42,170,26,0,1,0,0
1241,"Pearl Gonzalez","2017-10-07",1,0,0,1,3,0,0,0,0,0,0,0,0,162.56,172.72,115,31,0,1,0,0
1242,"Pedro Munhoz","2019-06-08",0,3,4,4,23,0,0,0,2,3,3,0,8,167.64,165.1,135,32,0,1,0,0
1243,"Pedro Rizzo","2003-11-21",0,1,4,5,32,3,0,1,0,6,0,1,8,185.42,190.349229017425,241,29,0,1,0,0
1244,"Pete Sell","2009-03-07",0,1,1,4,15,0,0,0,1,0,1,0,2,180.34,190.5,170,26,0,1,0,0
1245,"Pete Spratt","2007-06-12",1,0,1,3,9,0,0,0,0,0,3,0,3,175.26,179.562965176708,170,36,0,1,0,0
1246,"Pete Williams","2002-03-22",3,0,2,4,15,1,0,0,0,1,2,0,3,190.5,195.742360937783,235,26,0,1,0,0
1247,"Peter Sobotta","2018-03-17",0,2,2,4,19,0,0,0,2,1,1,0,4,182.88,190.5,170,31,0,0,1,0
1248,"Petr Yan","2019-06-08",0,4,4,0,9,0,0,0,2,2,0,0,4,170.18,170.18,135,26,0,0,0,1
1249,"Phil Baroni","2011-01-01",5,0,2,6,20,0,0,0,1,2,0,0,3,175.26,182.88,170,34,0,1,0,0
1250,"Phil Davis","2015-01-24",0,1,5,3,32,0,0,0,6,0,3,0,9,187.96,200.66,205,30,0,1,0,0
1251,"Phil Harris","2014-07-19",2,0,1,3,7,0,0,0,1,0,0,0,1,162.56,162.56,125,30,0,1,0,0
