Fighter_ID,Fighter,Date,current_lose_streak,current_win_streak,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO_TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Height_cms,Reach_cms,Weight_lbs,age,Stance_Open_Stance,Stance_Orthodox,Stance_Southpaw,Stance_Switch,fighter_img_path
901,Keiichiro Yamamiya,19/11/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.9560971,185,27,0,0,1,0,images/vikas.jpeg
902,Keita Nakamura,20/04/2019,0,1,1,6,29,0,0,2,0,0,2,0,4,180.34,185.42,170,34,0,0,1,0,images/mufi.jpeg
903,Keith Berish,09/12/2016,1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,185.42,205,31,0,1,0,0,images/shayan.jpeg
904,Keith Jardine,19/06/2010,3,0,2,6,27,0,0,2,2,2,0,0,6,187.96,193.04,185,34,0,1,0,0,images/reza.jpeg
905,Keith Wisniewski,04/09/2013,3,0,0,3,8,0,0,0,0,0,0,0,0,182.88,190.5,170,31,0,1,0,0,images/prat.jpeg
906,Kelly Dullanty,22/03/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.8663992,155,24,0,1,0,0,images/vikas.jpeg
907,Kelly Faszholz,01/10/2016,1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,170.18,135,31,0,1,0,0,images/mufi.jpeg
908,Kelvin Gastelum,13/04/2019,0,2,5,4,35,1,0,3,2,3,2,0,10,175.26,180.34,185,27,0,0,1,0,images/shayan.jpeg
909,Ken Shamrock,10/10/2006,2,0,2,7,20,1,0,0,0,2,5,0,7,185.42,182.88,205,42,0,1,0,0,images/reza.jpeg
910,Kendall Grove,28/05/2011,1,0,3,5,24,1,0,2,1,2,2,0,7,198.12,200.66,185,28,0,1,0,0,images/prat.jpeg
911,Kenichi Yamamoto,16/12/2000,0,2,2,0,5,1,0,0,1,0,1,0,2,182.88,187.6526631,170,24,0,1,0,0,images/vikas.jpeg
912,Kenny Florian,08/10/2011,0,1,6,4,37,3,0,0,2,2,7,1,12,177.8,187.96,145,35,0,0,1,0,images/mufi.jpeg
913,Kenny Robertson,17/09/2016,1,0,3,4,17,0,0,0,1,1,2,0,4,177.8,187.96,170,32,0,1,0,0,images/shayan.jpeg
914,Kerry Schall,05/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045795,265,34,0,1,0,0,images/reza.jpeg
915,Ketlen Vieira,03/03/2018,0,3,3,0,8,0,0,1,1,0,1,0,3,172.72,172.72,135,26,0,1,0,0,images/prat.jpeg
916,Kevin Aguilar,30/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,185.42,145,30,0,1,0,0,images/vikas.jpeg
917,Kevin Burns,12/12/2009,2,0,2,2,11,0,0,0,0,1,1,0,2,177.8,187.96,170,29,0,1,0,0,images/mufi.jpeg
918,Kevin Casey,27/08/2016,3,0,1,5,13,0,0,0,1,0,0,0,1,180.34,195.58,185,35,0,0,1,0,images/shayan.jpeg
919,Kevin Ferguson,08/05/2010,0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,193.045795,235,36,0,1,0,0,images/reza.jpeg
920,Kevin Holland,30/03/2019,0,1,1,1,6,0,0,0,0,0,1,0,1,190.5,205.74,185,26,0,1,0,0,images/prat.jpeg
921,Kevin Jordan,19/11/2005,1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.7423609,245,34,0,1,0,0,images/vikas.jpeg
922,Kevin Lee,18/05/2019,1,0,5,4,36,1,0,1,3,1,4,1,10,175.26,195.58,170,26,0,1,0,0,images/mufi.jpeg
923,Kevin Randleman,11/01/2002,2,0,2,3,19,4,0,0,3,0,0,0,3,177.8,182.2595311,205,30,0,1,0,0,images/shayan.jpeg
924,Kevin Souza,07/11/2015,0,3,3,0,6,0,0,1,0,2,0,0,3,182.88,187.96,145,31,0,1,0,0,images/reza.jpeg
925,Khabib Nurmagomedov,06/10/2018,0,10,10,0,29,1,0,0,6,2,2,0,10,177.8,177.8,155,30,0,1,0,0,images/vikas.jpeg
926,Khalid Murtazaliev,15/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,185,25,0,1,0,0,images/vikas.jpeg
927,Khalid Taha,13/04/2019,1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,175.26,135,27,0,1,0,0,images/mufi.jpeg
928,Khalil Rountree Jr.,13/04/2019,1,0,2,4,11,1,0,0,0,3,0,0,3,185.42,193.04,205,29,0,0,1,0,images/shayan.jpeg
929,Kiichi Kunimoto,10/06/2017,1,0,3,1,8,0,0,1,0,0,1,0,3,177.8,180.34,170,36,0,1,0,0,images/reza.jpeg
930,Kimo Leopoldo,19/06/2004,0,1,1,3,6,0,0,0,0,1,1,0,2,190.5,195.7423609,235,36,0,1,0,0,images/prat.jpeg
931,Kit Cope,05/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,170,28,0,1,0,0,images/vikas.jpeg
932,Klidson Abreu,23/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,235,26,0,1,0,0,images/mufi.jpeg
933,Koji Oishi,04/06/2005,1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,176.8663992,170,28,0,1,0,0,images/shayan.jpeg
934,Konstantin Erokhin,11/12/2015,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,230,32,0,1,0,0,images/reza.jpeg
935,Kris McCray,26/03/2011,2,0,0,2,3,1,0,0,0,0,0,0,0,182.88,193.04,170,29,0,1,0,0,images/prat.jpeg
936,Kristian Rothaermel,28/06/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,205,34,1,0,0,0,images/vikas.jpeg
937,Kristof Midoux,17/08/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229,220,32,0,1,0,0,images/mufi.jpeg
938,Kron Gracie,17/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145,30,0,0,1,0,images/shayan.jpeg
939,Krzysztof Jotko,20/04/2019,3,0,5,4,26,0,0,1,4,1,0,0,6,185.42,195.58,185,29,0,0,1,0,images/reza.jpeg
940,Krzysztof Soszynski,10/12/2011,0,2,3,2,18,0,0,0,2,1,2,1,6,185.42,195.58,205,34,1,0,0,0,images/prat.jpeg
941,Kuniyoshi Hironaka,19/04/2008,1,0,1,2,8,0,0,0,1,0,0,0,1,177.8,177.8,168,31,0,1,0,0,images/vikas.jpeg
942,Kurt Holobaugh,11/05/2019,3,0,0,3,7,0,0,0,0,0,0,0,0,180.34,177.8,155,32,0,1,0,0,images/mufi.jpeg
943,Kurt Pellegrino,19/03/2011,1,0,4,4,25,0,0,0,2,1,4,0,7,172.72,177.8,155,31,0,1,0,0,images/shayan.jpeg
944,Kwan Ho Kwak,17/06/2017,1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,177.8,135,27,0,0,0,1,images/reza.jpeg
945,Kyle Bochniak,08/12/2018,1,0,1,3,15,0,0,1,1,0,0,0,2,170.18,177.8,145,31,0,1,0,0,images/prat.jpeg
946,Kyle Bradley,11/01/2010,0,1,1,2,4,0,0,0,0,1,0,0,1,175.26,180.34,155,27,0,1,0,0,images/vikas.jpeg
947,Kyle Kingsbury,26/07/2014,3,0,4,4,19,0,0,1,2,1,0,0,4,193.04,193.04,205,32,0,1,0,0,images/mufi.jpeg
948,Kyle Nelson,04/05/2019,1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,180.34,155,28,0,0,0,1,images/shayan.jpeg
949,Kyle Noke,26/11/2016,2,0,3,5,22,0,0,1,0,3,2,0,6,185.42,193.04,170,36,0,0,1,0,images/reza.jpeg
950,Kyle Prepolec,04/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,170,29,0,0,1,0,images/prat.jpeg
951,Kyle Stewart,19/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,170,29,0,1,0,0,images/vikas.jpeg
952,Kyoji Horiguchi,19/11/2016,0,2,4,1,20,1,0,0,4,2,0,0,6,165.1,167.64,125,26,0,1,0,0,images/mufi.jpeg
953,Kyung Ho Kang,09/02/2019,1,0,3,3,16,0,0,1,0,0,2,0,3,175.26,185.42,135,31,0,1,0,0,images/shayan.jpeg
954,Lance Benoist,07/06/2014,2,0,1,2,9,0,0,0,1,0,0,0,1,180.34,185.42,170,25,0,0,1,0,images/reza.jpeg
955,Lance Gibson,16/12/2000,0,1,1,0,3,0,0,0,0,1,0,0,1,175.26,179.5629652,185,30,0,1,0,0,images/prat.jpeg
956,Lando Vannata,09/02/2019,4,0,1,5,15,0,0,0,0,1,0,0,1,175.26,180.34,155,26,0,1,0,0,images/vikas.jpeg
957,Larissa Pacheco,14/03/2015,1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,175.26,135,20,0,1,0,0,images/mufi.jpeg
958,Laureano Staropoli,11/05/2019,0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,180.34,170,26,0,1,0,0,images/shayan.jpeg
959,Lauren Mueller,13/04/2019,1,0,1,1,4,0,0,0,1,0,0,0,1,165.1,170.18,125,27,0,1,0,0,images/reza.jpeg
960,Lauren Murphy,13/07/2016,0,1,1,2,9,0,0,0,0,1,0,0,1,170.18,170.18,125,32,0,1,0,0,images/prat.jpeg
961,Lavar Johnson,23/02/2013,1,0,2,1,3,0,0,0,0,2,0,0,2,193.04,208.28,240,35,0,1,0,0,images/vikas.jpeg
962,Laverne Clark,22/09/2000,0,3,3,0,5,0,1,0,0,1,0,1,3,180.34,184.9560971,170,26,0,1,0,0,images/mufi.jpeg
963,Leandro Issa,03/09/2016,1,0,2,2,10,0,0,0,0,0,2,0,2,170.18,175.26,135,32,0,1,0,0,images/shayan.jpeg
964,Leandro Silva,03/09/2016,1,0,2,4,18,0,0,0,2,0,1,0,3,175.26,182.88,155,30,0,1,0,0,images/reza.jpeg
965,Lee Murray,31/01/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.7423609,185,26,0,1,0,0,images/prat.jpeg
966,Leigh Remedios,13/07/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.1698333,155,26,0,1,0,0,images/vikas.jpeg
967,Leo Kuntz,28/11/2015,1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,187.96,155,32,0,1,0,0,images/mufi.jpeg
968,Leon Edwards,16/03/2019,0,6,6,2,30,0,0,0,5,2,1,0,8,182.88,187.96,170,27,0,0,1,0,images/shayan.jpeg
969,Leonard Garcia,27/04/2013,4,0,1,6,21,0,0,1,0,0,1,0,2,177.8,175.26,145,33,0,1,0,0,images/reza.jpeg
970,Leonardo Augusto Leleco,17/09/2016,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,185.42,185,34,0,1,0,0,images/prat.jpeg
971,Leonardo Mafra,18/07/2015,0,1,1,2,8,0,0,0,1,0,0,0,1,177.8,177.8,155,26,0,1,0,0,images/vikas.jpeg
972,Leonardo Santos,01/06/2019,0,4,4,1,14,1,0,1,1,1,2,0,5,182.88,190.5,155,39,0,1,0,0,images/mufi.jpeg
973,Leslie Smith,16/07/2017,0,1,1,3,13,0,0,0,2,1,0,0,3,175.26,167.64,135,34,0,1,0,0,images/shayan.jpeg
974,Levan Makashvili,27/06/2015,0,1,1,0,3,0,0,1,0,0,0,0,1,172.72,172.72,145,26,0,1,0,0,images/reza.jpeg
975,Lewis Gonzalez,27/06/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,170,27,0,1,0,0,images/prat.jpeg
976,Li Jingliang,24/11/2018,0,1,3,3,20,0,0,1,1,4,0,0,6,182.88,180.34,170,30,0,1,0,0,images/vikas.jpeg
977,Lina Lansberg,01/06/2019,1,0,1,3,13,0,0,0,2,0,0,0,2,170.18,165.1,135,37,0,1,0,0,images/mufi.jpeg
978,Liu Pingyuan,24/11/2018,0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,182.88,135,25,0,1,0,0,images/shayan.jpeg
979,Livinha Souza,02/02/2019,0,1,1,0,1,0,0,0,0,0,1,0,1,165.1,160.02,115,27,0,1,0,0,images/reza.jpeg
980,Liz Carmouche,23/02/2019,0,1,2,4,21,1,0,1,2,1,0,0,4,167.64,167.64,125,35,0,1,0,0,images/prat.jpeg
981,Lodune Sincaid,09/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.5629652,185,31,0,1,0,0,images/vikas.jpeg
982,Lorenz Larkin,20/08/2016,0,1,2,5,22,0,0,1,1,2,0,0,4,180.34,182.88,170,29,0,1,0,0,images/mufi.jpeg
983,Louis Gaudinot,03/01/2015,2,0,1,3,9,0,0,0,0,0,1,0,1,160.02,160.02,125,30,0,1,0,0,images/shayan.jpeg
984,Louis Smolka,09/03/2019,0,1,4,5,28,0,0,0,2,2,2,0,6,175.26,172.72,135,27,0,1,0,0,images/reza.jpeg
985,Luan Chagas,21/04/2018,0,1,1,2,8,0,0,0,0,0,1,0,1,182.88,190.5,170,24,0,1,0,0,images/prat.jpeg
986,Luana Carolina,11/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,175.26,125,25,0,1,0,0,images/vikas.jpeg
987,Lucas Martins,10/04/2016,2,0,3,3,13,0,0,0,0,2,1,0,3,182.88,182.88,145,27,0,0,1,0,images/mufi.jpeg
988,Lucie Pudilova,23/02/2019,1,0,2,2,12,0,0,0,2,0,0,0,2,172.72,170.18,125,24,0,1,0,0,images/shayan.jpeg
989,Lucio Linhares,31/03/2010,1,0,0,1,2,0,0,0,0,0,0,0,0,187.96,193.045795,185,36,0,1,0,0,images/reza.jpeg
990,Luigi Fioravanti,07/02/2009,0,1,2,4,19,0,0,0,2,2,0,0,4,172.72,177.8,170,28,0,1,0,0,images/prat.jpeg
991,Luigi Vendramini,22/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.8663992,170,22,0,1,0,0,images/vikas.jpeg
992,Luis Henrique,22/09/2018,2,0,2,3,13,0,0,0,0,0,2,0,2,187.96,187.96,243,25,0,1,0,0,images/mufi.jpeg
993,Luis Pena,23/03/2019,1,0,1,1,4,0,0,0,0,0,1,0,1,190.5,190.5,155,25,0,0,1,0,images/shayan.jpeg
994,Luis Ramos,22/06/2012,1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.8663992,170,31,0,1,0,0,images/reza.jpeg
995,Luiz Cane,13/10/2012,1,0,3,4,11,0,0,0,1,3,0,0,4,187.96,195.58,185,31,0,0,1,0,images/prat.jpeg
996,Luiz Dutra,30/05/2015,1,0,0,1,1,0,0,0,0,0,0,0,0,180.34,180.34,170,33,0,1,0,0,images/vikas.jpeg
997,Lukasz Sajewski,08/10/2016,2,0,0,2,4,0,0,0,0,0,0,0,0,172.72,180.34,155,25,0,1,0,0,images/mufi.jpeg
998,Luke Barnatt,16/05/2015,2,0,3,2,12,0,0,0,1,1,1,0,3,198.12,195.58,185,27,0,1,0,0,images/shayan.jpeg
999,Luke Caudillo,17/11/2007,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,174.1698333,155,26,0,1,0,0,images/reza.jpeg
1000,Luke Cummo,09/08/2008,1,0,2,3,15,1,0,0,1,2,0,0,3,182.88,187.96,170,28,0,1,0,0,images/prat.jpeg
1001,Luke Jumeau,10/02/2018,1,0,1,1,6,0,0,0,1,0,0,0,1,180.34,182.88,170,29,0,1,0,0,images/vikas.jpeg
1002,Luke Rockhold,10/02/2018,0,1,5,2,14,2,0,0,0,3,3,0,6,190.5,195.58,185,33,0,0,1,0,images/mufi.jpeg
1003,Luke Sanders,17/02/2019,1,0,1,3,9,0,0,0,1,0,1,0,2,167.64,170.18,135,33,0,0,1,0,images/shayan.jpeg
1004,Luke Zachrich,07/11/2014,0,1,1,1,4,0,0,0,1,0,0,0,1,187.96,187.96,185,32,0,1,0,0,images/reza.jpeg
1005,Lyman Good,02/02/2019,0,1,1,1,6,0,0,0,0,2,0,0,2,182.88,187.96,170,33,0,1,0,0,images/prat.jpeg
1006,Lyoto Machida,12/05/2018,0,1,8,8,61,5,0,2,6,6,1,0,15,185.42,187.96,185,39,0,0,1,0,images/vikas.jpeg
1007,Mac Danzig,14/12/2013,2,0,2,7,28,1,0,0,2,1,2,0,5,172.72,177.8,155,33,0,1,0,0,images/mufi.jpeg
1008,Mackens Semerzier,02/03/2012,1,0,1,1,4,0,0,0,0,0,1,0,1,175.26,182.88,145,31,0,1,0,0,images/shayan.jpeg
1009,Mackenzie Dern,12/05/2018,0,1,1,0,3,0,0,1,0,0,0,0,1,162.56,160.02,115,25,0,1,0,0,images/reza.jpeg
1010,Mads Burnell,27/05/2018,0,1,1,1,6,0,0,0,1,0,0,0,1,172.72,175.26,145,24,0,1,0,0,images/prat.jpeg
1011,Magnus Cedenblad,19/11/2016,0,4,4,1,10,0,0,0,1,1,2,0,4,195.58,200.66,185,34,0,1,0,0,images/vikas.jpeg
1012,Magomed Ankalaev,23/02/2019,0,1,1,1,4,0,0,0,0,1,0,0,1,190.5,190.5,205,26,0,1,0,0,images/mufi.jpeg
1013,Magomed Bibulatov,02/02/2019,1,0,1,1,4,0,0,0,1,0,0,0,1,165.1,165.1,125,30,0,1,0,0,images/shayan.jpeg
1014,Magomed Mustafaev,20/04/2019,1,0,2,1,5,0,0,0,0,1,0,1,2,172.72,180.34,155,30,0,1,0,0,images/reza.jpeg
1015,Maia Stevenson,03/02/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,157.48,115,35,0,1,0,0,images/prat.jpeg
1016,Maiquel Falcao,20/11/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.9560971,185,29,0,1,0,0,images/vikas.jpeg
1017,Mairbek Taisumov,15/09/2018,0,5,5,1,13,0,0,0,1,5,0,0,6,175.26,185.42,155,30,0,1,0,0,images/mufi.jpeg
1018,Makwan Amirkhani,01/06/2019,0,1,3,1,11,0,0,1,1,1,1,0,4,177.8,182.88,145,30,0,0,1,0,images/shayan.jpeg
1019,Manny Bermudez,17/02/2019,0,2,2,0,3,0,0,0,0,0,2,0,2,177.8,180.34,135,24,0,1,0,0,images/reza.jpeg
1020,Manuel Rodriguez,14/12/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,170,27,0,1,0,0,images/prat.jpeg
1021,Manvel Gamburyan,19/11/2016,1,0,2,8,32,1,0,0,3,0,3,0,6,165.1,170.18,135,35,0,1,0,0,images/vikas.jpeg
1022,Mara Romero Borella,02/02/2019,1,0,1,1,4,0,0,0,0,0,1,0,1,167.64,175.26,125,32,0,1,0,0,images/mufi.jpeg
1023,Marc Diakiese,16/03/2019,2,0,3,2,12,0,0,0,1,2,0,0,3,177.8,185.42,155,25,0,1,0,0,images/shayan.jpeg
1024,Marc-Andre Barriault,04/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,185,29,0,1,0,0,images/reza.jpeg
1025,Marcel Fortuna,11/11/2017,1,0,1,1,4,0,0,0,0,1,0,0,1,185.42,187.96,205,32,0,1,0,0,images/prat.jpeg
1026,Marcelo Golm,20/04/2019,2,0,1,2,7,0,0,0,0,0,1,0,1,190.5,190.5,249,26,0,1,0,0,images/vikas.jpeg
1027,Marcelo Guimaraes,05/03/2016,0,1,1,1,8,0,0,2,0,0,0,0,2,182.88,185.42,185,32,0,1,0,0,images/mufi.jpeg
1028,Marcin Bandel,11/04/2015,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,177.8,155,25,0,1,0,0,images/shayan.jpeg
1029,Marcin Held,21/10/2017,3,0,0,3,9,0,0,0,0,0,0,0,0,175.26,180.34,155,25,0,1,0,0,images/reza.jpeg
1030,Marcin Prachnio,15/09/2018,1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,187.96,205,30,0,1,0,0,images/prat.jpeg
1031,Marcin Tybura,20/04/2019,0,1,3,3,22,0,0,0,2,2,0,0,4,190.5,198.12,249,33,0,1,0,0,images/vikas.jpeg
1032,Marcio Alexandre Junior,12/12/2015,2,0,0,2,6,1,0,0,0,0,0,0,0,182.88,190.5,185,26,0,0,1,0,images/mufi.jpeg
1033,Marcio Cruz,30/12/2006,1,0,2,1,6,0,0,0,0,1,1,0,2,193.04,198.4389269,232,28,0,1,0,0,images/shayan.jpeg
1034,Marco Beltran,07/10/2017,1,0,3,1,9,0,0,1,1,0,1,0,3,172.72,175.26,125,31,0,1,0,0,images/reza.jpeg
1035,Marco Ruas,16/07/1999,1,0,4,1,5,1,0,0,0,1,3,0,4,185.42,190.349229,210,38,0,1,0,0,images/prat.jpeg
1036,Marcos Mariano,09/02/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229,155,32,0,0,0,1,images/vikas.jpeg
1037,Marcos Rogerio de Lima,23/02/2019,0,1,2,3,11,0,0,0,1,3,1,0,5,185.42,190.5,253,33,0,1,0,0,images/mufi.jpeg
1038,Marcos Vinicius,04/09/2013,1,0,1,1,5,0,0,0,0,1,0,0,1,175.26,177.8,125,33,0,1,0,0,images/shayan.jpeg
1039,Marcus Aurelio,29/08/2009,2,0,2,3,11,0,0,0,0,1,1,0,2,177.8,187.96,155,36,0,1,0,0,images/reza.jpeg
1040,Marcus Brimage,18/07/2015,1,0,3,3,17,0,0,1,2,1,0,0,4,162.56,180.34,135,30,0,0,1,0,images/prat.jpeg
1041,Marcus Davis,01/01/2011,1,0,6,5,28,0,0,1,1,3,4,0,9,177.8,177.8,170,37,0,0,1,0,images/vikas.jpeg
1042,Marcus Jones,05/12/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,203.8320588,265,36,0,1,0,0,images/mufi.jpeg
1043,Marcus LeVesseur,08/12/2012,0,1,1,1,4,0,0,1,0,0,0,0,1,175.26,177.8,155,30,0,0,1,0,images/shayan.jpeg
1044,Marina Rodriguez,30/03/2019,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,165.1,115,31,0,1,0,0,images/reza.jpeg
1045,Mario Bautista,19/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,135,25,0,0,0,1,images/prat.jpeg
1046,Mario Miranda,26/03/2011,1,0,1,2,6,0,0,0,0,1,0,0,1,190.5,187.96,185,31,0,1,0,0,images/vikas.jpeg
1047,Marion Reneau,09/03/2019,1,0,2,4,24,0,0,0,1,2,2,0,5,167.64,172.72,135,41,0,1,0,0,images/mufi.jpeg
1048,Mark Bocek,16/04/2014,1,0,3,5,28,0,0,0,3,0,4,0,7,172.72,190.5,155,32,0,1,0,0,images/shayan.jpeg
1049,Mark Coleman,06/02/2010,0,1,6,4,19,3,0,0,1,3,3,0,7,185.42,190.5,205,45,0,1,0,0,images/reza.jpeg
1050,Mark De La Rosa,30/03/2019,0,2,2,1,7,0,0,1,0,0,1,0,2,167.64,165.1,135,24,0,1,0,0,images/prat.jpeg
1051,Mark Eddiva,19/03/2016,2,0,1,2,8,0,0,0,1,0,0,0,1,172.72,172.72,145,30,0,1,0,0,images/vikas.jpeg
1052,Mark Godbeer,17/03/2018,0,2,2,1,5,0,0,0,1,0,0,0,2,193.04,195.58,240,34,0,1,0,0,images/mufi.jpeg
1053,Mark Holst,16/10/2010,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.6526631,155,25,0,1,0,0,images/shayan.jpeg
1054,Mark Hominick,17/11/2012,3,0,3,3,15,1,0,0,1,1,1,0,3,172.72,172.72,145,30,0,1,0,0,images/reza.jpeg
1055,Mark Hunt,01/12/2018,2,0,4,9,43,1,0,0,1,7,0,0,8,177.8,182.88,265,44,0,1,0,0,images/prat.jpeg
1056,Mark Kerr,27/07/1997,0,1,1,0,1,0,0,0,0,1,0,0,1,190.5,195.7423609,266,28,0,0,0,1,images/vikas.jpeg
1057,Mark Munoz,16/05/2015,3,0,4,6,27,0,0,1,3,4,0,0,8,182.88,182.88,185,37,0,1,0,0,images/mufi.jpeg
1058,Mark Weir,25/04/2003,1,0,1,1,3,0,0,0,0,1,0,0,1,187.96,193.045795,185,35,0,0,1,0,images/shayan.jpeg
1059,Markus Perez,02/02/2019,1,0,1,2,7,0,0,0,0,0,1,0,1,185.42,185.42,185,30,0,1,0,0,images/reza.jpeg
1060,Marlon Moraes,08/06/2019,0,4,4,1,9,0,0,1,0,2,1,0,4,167.64,170.18,135,31,0,1,0,0,images/prat.jpeg
1061,Marlon Vera,23/03/2019,0,2,3,4,25,0,0,0,1,2,3,0,6,172.72,177.8,135,26,0,0,0,1,images/vikas.jpeg
1062,Martin Bravo,06/07/2018,1,0,1,1,3,1,0,0,0,1,0,0,1,172.72,180.34,145,24,0,0,1,0,images/mufi.jpeg
1063,Martin Day,24/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,135,30,0,1,0,0,images/shayan.jpeg
1064,Martin Kampmann,28/08/2013,1,0,4,5,32,0,0,2,2,2,5,0,11,182.88,182.88,170,31,0,1,0,0,images/reza.jpeg
1065,Marvin Eastman,21/06/2008,0,1,1,3,8,0,0,0,1,0,0,0,1,175.26,185.42,185,37,0,1,0,0,images/prat.jpeg
1066,Marvin Vettori,14/04/2018,1,0,1,2,10,0,0,0,1,0,1,0,2,182.88,187.96,185,24,0,0,1,0,images/vikas.jpeg
1067,Maryna Moroz,30/03/2019,1,0,2,2,13,0,0,1,1,0,1,0,3,170.18,170.18,125,27,0,1,0,0,images/mufi.jpeg
1068,Masanori Kanehara,02/01/2016,1,0,1,1,6,0,0,0,1,0,0,0,1,170.18,170.18,135,33,0,1,0,0,images/shayan.jpeg
1069,Masio Fullen,30/01/2016,1,0,1,1,4,0,0,1,0,0,0,0,1,177.8,177.8,145,29,0,1,0,0,images/reza.jpeg
1070,Masutatsu Yano,19/11/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.5629652,198,24,0,1,0,0,images/prat.jpeg
1071,Mats Nilsson,03/01/2015,1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,187.96,170,31,0,1,0,0,images/vikas.jpeg
1072,Matt Arroyo,31/01/2009,1,0,1,1,3,0,0,0,0,0,1,0,1,177.8,182.88,170,26,0,1,0,0,images/mufi.jpeg
1073,Matt Bessette,06/07/2018,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,177.8,145,33,0,1,0,0,images/shayan.jpeg
1074,Matt Brown,11/11/2017,3,0,7,10,53,0,0,0,2,9,2,0,13,182.88,190.5,170,36,0,1,0,0,images/reza.jpeg
1075,Matt Dwyer,30/01/2016,1,0,1,2,5,0,0,0,0,1,0,0,1,193.04,193.04,170,26,0,1,0,0,images/prat.jpeg
1076,Matt Frevola,13/04/2019,2,0,0,2,4,0,0,0,0,0,0,0,0,175.26,180.34,155,28,0,1,0,0,images/vikas.jpeg
1077,Matt Grice,23/02/2013,0,1,1,4,10,0,0,1,1,0,0,0,2,172.72,177.8,145,31,0,1,0,0,images/mufi.jpeg
1078,Matt Hamill,09/10/2013,0,1,5,4,31,0,1,0,3,5,0,0,10,185.42,193.04,205,37,0,1,0,0,images/shayan.jpeg
1079,Matt Hobar,06/12/2014,0,1,1,1,4,0,0,0,1,0,0,0,1,177.8,177.8,135,27,0,0,1,0,images/reza.jpeg
1080,Matt Horwich,01/04/2009,1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,190.349229,185,30,0,1,0,0,images/prat.jpeg
1081,Matt Hughes,24/09/2011,1,0,6,6,50,12,0,0,5,6,5,2,18,175.26,185.42,170,37,0,0,0,1,images/vikas.jpeg
1082,Matt Lindland,20/08/2005,0,1,4,3,24,1,1,0,2,3,1,0,8,182.88,187.96,185,35,0,0,1,0,images/mufi.jpeg
